SOURCE,TARGET,SOURCE_NAME,SOURCE_TYPE,TARGET_NAME,TARGET_TYPE,SIZE_DISORDER,DISORDER_TYPE
55,2009,Deafness,D,POU4F3,G,100,ENT
55,2010,Deafness,D,TECTA,G,100,ENT
55,2011,Deafness,D,KCNQ4,G,100,ENT
55,2012,Deafness,D,OTOF,G,100,ENT
55,3798,Deafness,D,USH1C,G,100,ENT
55,2127,Deafness,D,GJB6,G,100,ENT
55,2015,Deafness,D,CLDN14,G,100,ENT
55,2016,Deafness,D,DFNB31,G,100,ENT
55,2017,Deafness,D,MYO15A,G,100,ENT
55,2018,Deafness,D,MYO3A,G,100,ENT
55,2019,Deafness,D,KIAA1199,G,100,ENT
55,3799,Deafness,D,CDH23,G,100,ENT
55,2021,Deafness,D,TMPRSS3,G,100,ENT
55,3800,Deafness,D,PCDH15,G,100,ENT
55,2023,Deafness,D,MYH14,G,100,ENT
55,2024,Deafness,D,GRHL2,G,100,ENT
55,2025,Deafness,D,ESPN,G,100,ENT
55,2026,Deafness,D,TMC1,G,100,ENT
55,2027,Deafness,D,OTOA,G,100,ENT
55,2028,Deafness,D,STRC,G,100,ENT
55,2029,Deafness,D,TMIE,G,100,ENT
55,2030,Deafness,D,SLC26A5,G,100,ENT
419,3129,Dejerine-Sottas disease,D,EGR2,G,14.426924,Multiple
419,3519,Dejerine-Sottas disease,D,MPZ,G,14.426924,Multiple
419,3520,Dejerine-Sottas disease,D,PMP22,G,14.426924,Multiple
419,2035,Dejerine-Sottas disease,D,PRX,G,14.426924,Multiple
751,3706,Dementia,D,MAPT,G,17.445396,Neurological
751,3331,Dementia,D,PSEN1,G,17.445396,Neurological
751,2039,Dementia,D,SNCB,G,17.445396,Neurological
751,3293,Dementia,D,SNCA,G,17.445396,Neurological
751,3567,Dementia,D,TNF,G,17.445396,Neurological
751,2042,Dementia,D,ITM2B,G,17.445396,Neurological
405,2049,"Dentin dysplasia, type II",D,DSPP,G,11.619047,Bone
406,2049,"Dentinogenesis imperfecta, Shields type",D,DSPP,G,11.619047,Bone
1099,3854,Denys-Drash syndrome,D,WT1,G,11.619047,Renal
882,2907,Dermatobrosarcoma protuberans,D,PDGFB,G,11.619047,Cancer
115,3780,"Desmoid disease, hereditary",D,APC,G,11.619047,Cancer
87,2055,Diabetes mellitus,D,AKT2,G,65.42821,Endocrine
87,3985,Diabetes mellitus,D,ACE,G,65.42821,Endocrine
87,2057,Diabetes mellitus,D,GCGR,G,65.42821,Endocrine
87,2979,Diabetes mellitus,D,GCK,G,65.42821,Endocrine
87,2059,Diabetes mellitus,D,GPD2,G,65.42821,Endocrine
87,2980,Diabetes mellitus,D,HNF4A,G,65.42821,Endocrine
87,3429,Diabetes mellitus,D,INSR,G,65.42821,Endocrine
87,3928,Diabetes mellitus,D,IPF1,G,65.42821,Endocrine
87,2063,Diabetes mellitus,D,IRS1,G,65.42821,Endocrine
87,3930,Diabetes mellitus,D,KCNJ11,G,65.42821,Endocrine
87,2065,Diabetes mellitus,D,NEUROD1,G,65.42821,Endocrine
87,3220,Diabetes mellitus,D,ENPP1,G,65.42821,Endocrine
87,3180,Diabetes mellitus,D,PPARG,G,65.42821,Endocrine
87,2254,Diabetes mellitus,D,SLC2A2,G,65.42821,Endocrine
87,2069,Diabetes mellitus,D,SLC2A4,G,65.42821,Endocrine
87,2576,Diabetes mellitus,D,ABCC8,G,65.42821,Endocrine
87,2983,Diabetes mellitus,D,TCF1,G,65.42821,Endocrine
87,2984,Diabetes mellitus,D,TCF2,G,65.42821,Endocrine
87,2073,Diabetes mellitus,D,VEGF,G,65.42821,Endocrine
87,2074,Diabetes mellitus,D,IRS2,G,65.42821,Endocrine
87,2075,Diabetes mellitus,D,MAPK8IP1,G,65.42821,Endocrine
87,2076,Diabetes mellitus,D,CAPN10,G,65.42821,Endocrine
87,3702,Diabetes mellitus,D,PTPN22,G,65.42821,Endocrine
87,2635,Diabetes mellitus,D,FOXP3,G,65.42821,Endocrine
87,2555,Diabetes mellitus,D,RETN,G,65.42821,Endocrine
87,2080,Diabetes mellitus,D,PTF1A,G,65.42821,Endocrine
87,2081,Diabetes mellitus,D,SUMO4,G,65.42821,Endocrine
409,2203,Diastrophic dysplasia,D,SLC26A2,G,11.619047,Skeletal
403,3599,Dilated cardiomyopathy with woolly hair and keratoderma,D,DSP,G,11.619047,Multiple
284,3236,Dissection of cervical arteries,D,COL1A1,G,11.619047,Connective tissue disorder
363,3289,Dopamine beta-hydroxylase deciency,D,DBH,G,11.619047,Metabolic
386,2099,Duchenne muscular dystrophy,D,DMD,G,11.619047,Muscular
535,2847,Dyserythropoietic anemia,D,GATA1,G,11.619047,Hematological
467,2105,Dysfibrinogenemia,D,FGA,G,13.181497,Hematological
467,3730,Dysfibrinogenemia,D,FGB,G,13.181497,Hematological
467,3731,Dysfibrinogenemia,D,FGG,G,13.181497,Hematological
1082,2120,Dystransthyretinemic hyperthyroxinemia,D,TTR,G,11.619047,Hematological
301,3759,EBD,D,COL7A1,G,11.619047,Dermatological
414,2122,Ectodermal dysplasia,D,EDA,G,20.97745,Dermatological
414,2123,Ectodermal dysplasia,D,NFKBIA,G,20.97745,Dermatological
414,2124,Ectodermal dysplasia,D,PKP1,G,20.97745,Dermatological
414,3887,Ectodermal dysplasia,D,PVRL1,G,20.97745,Dermatological
414,2640,Ectodermal dysplasia,D,IKBKG,G,20.97745,Dermatological
414,2127,Ectodermal dysplasia,D,GJB6,G,20.97745,Dermatological
414,2128,Ectodermal dysplasia,D,EDAR,G,20.97745,Dermatological
414,2129,Ectodermal dysplasia,D,EDARADD,G,20.97745,Dermatological
454,3842,Ectopia,D,FBN1,G,12.187026,Ophthamological
454,3958,Ectopia,D,PAX6,G,12.187026,Ophthamological
285,3236,Ehlers-Danlos syndrome,D,COL1A1,G,22.891994,Connective tissue disorder
285,3237,Ehlers-Danlos syndrome,D,COL1A2,G,22.891994,Connective tissue disorder
285,3892,Ehlers-Danlos syndrome,D,COL3A1,G,22.891994,Connective tissue disorder
285,2136,Ehlers-Danlos syndrome,D,COL5A1,G,22.891994,Connective tissue disorder
285,2137,Ehlers-Danlos syndrome,D,COL5A2,G,22.891994,Connective tissue disorder
285,3142,Ehlers-Danlos syndrome,D,PLOD1,G,22.891994,Connective tissue disorder
285,2139,Ehlers-Danlos syndrome,D,TNXB,G,22.891994,Connective tissue disorder
285,2140,Ehlers-Danlos syndrome,D,ADAMTS2,G,22.891994,Connective tissue disorder
285,2141,Ehlers-Danlos syndrome,D,B4GALT7,G,22.891994,Connective tissue disorder
429,2143,Elliptocytosis,D,EPB41,G,14.426924,Hematological
429,3974,Elliptocytosis,D,SLC4A1,G,14.426924,Hematological
429,3626,Elliptocytosis,D,SPTA1,G,14.426924,Hematological
429,3627,Elliptocytosis,D,SPTB,G,14.426924,Hematological
426,2149,Emery-Dreifuss muscular dystrophy,D,EMD,G,12.187026,Muscular
426,2792,Emery-Dreifuss muscular dystrophy,D,LMNA,G,12.187026,Muscular
902,2434,Emphysema,D,SERPINA1,G,11.619047,Respiratory
248,3246,Endometrial carcinoma,D,CDH1,G,14.426924,Cancer
248,3249,Endometrial carcinoma,D,MSH6,G,14.426924,Cancer
248,2157,Endometrial carcinoma,D,MSH3,G,14.426924,Cancer
248,3806,Endometrial carcinoma,D,PTEN,G,14.426924,Cancer
1181,3477,Enhanced S-cone syndrome,D,NR2E3,G,11.619047,Ophthamological
888,3306,Enlarged vestibular aqueduct,D,SLC26A4,G,11.619047,ENT
302,3759,Epidermolysis bullosa,D,COL7A1,G,26.959711,Dermatological
302,2169,Epidermolysis bullosa,D,COL17A1,G,26.959711,Dermatological
302,3599,Epidermolysis bullosa,D,DSP,G,26.959711,Dermatological
302,2171,Epidermolysis bullosa,D,ITGA6,G,26.959711,Dermatological
302,2172,Epidermolysis bullosa,D,ITGB4,G,26.959711,Dermatological
302,2173,Epidermolysis bullosa,D,KRT5,G,26.959711,Dermatological
302,2174,Epidermolysis bullosa,D,KRT14,G,26.959711,Dermatological
302,2705,Epidermolysis bullosa,D,LAMA3,G,26.959711,Dermatological
302,2176,Epidermolysis bullosa,D,LAMB3,G,26.959711,Dermatological
302,2177,Epidermolysis bullosa,D,LAMC2,G,26.959711,Dermatological
302,3020,Epidermolysis bullosa,D,PLEC1,G,26.959711,Dermatological
703,3792,Epidermolytic hyperkeratosis,D,KRT1,G,13.181497,Dermatological
703,2180,Epidermolytic hyperkeratosis,D,KRT9,G,13.181497,Dermatological
703,3143,Epidermolytic hyperkeratosis,D,KRT10,G,13.181497,Dermatological
220,2182,Epilepsy,D,CACNB4,G,40.5249,Neurological
220,3145,Epilepsy,D,CHRNA4,G,40.5249,Neurological
220,2184,Epilepsy,D,CHRNB2,G,40.5249,Neurological
220,2185,Epilepsy,D,CLCN2,G,40.5249,Neurological
220,2186,Epilepsy,D,CSTB,G,40.5249,Neurological
220,2187,Epilepsy,D,GABRA1,G,40.5249,Neurological
220,3070,Epilepsy,D,GABRG2,G,40.5249,Neurological
220,3074,Epilepsy,D,KCNQ2,G,40.5249,Neurological
220,2190,Epilepsy,D,KCNQ3,G,40.5249,Neurological
220,2191,Epilepsy,D,ME2,G,40.5249,Neurological
220,2192,Epilepsy,D,SCN1A,G,40.5249,Neurological
220,2193,Epilepsy,D,SYN1,G,40.5249,Neurological
220,2194,Epilepsy,D,EPM2A,G,40.5249,Neurological
220,2195,Epilepsy,D,JRK,G,40.5249,Neurological
220,2335,Epilepsy,D,LGI1,G,40.5249,Neurological
220,2197,Epilepsy,D,SLC25A22,G,40.5249,Neurological
220,2198,Epilepsy,D,NHLRC1,G,40.5249,Neurological
306,2199,Epiphyseal dysplasia,D,COL9A1,G,17.445396,Bone
306,2651,Epiphyseal dysplasia,D,COL9A2,G,17.445396,Bone
306,2652,Epiphyseal dysplasia,D,COL9A3,G,17.445396,Bone
306,3403,Epiphyseal dysplasia,D,COMP,G,17.445396,Bone
306,2203,Epiphyseal dysplasia,D,SLC26A2,G,17.445396,Bone
306,3657,Epiphyseal dysplasia,D,MATN3,G,17.445396,Bone
211,3638,Episodic ataxia,D,CACNA1A,G,12.187026,Neurological
211,2206,Episodic ataxia,D,KCNA1,G,12.187026,Neurological
817,3555,Epstein syndrome,D,MYH9,G,11.619047,Hematological
560,2214,Erythrokeratoderma,D,GJB3,G,13.181497,Dermatological
560,3822,Erythrokeratoderma,D,LOR,G,13.181497,Dermatological
560,2216,Erythrokeratoderma,D,GJB4,G,13.181497,Dermatological
968,2217,Esophageal cancer,D,RNF6,G,14.426924,Cancer
968,2809,Esophageal cancer,D,TGFBR2,G,14.426924,Cancer
968,2219,Esophageal cancer,D,LZTS1,G,14.426924,Cancer
968,2220,Esophageal cancer,D,WWOX,G,14.426924,Cancer
434,2968,Estrogen resistance,D,ESR1,G,11.619047,Endocrine
744,3805,Exudative vitreoretinopathy,D,LRP5,G,13.181497,Ophthamological
744,3164,Exudative vitreoretinopathy,D,NDP,G,13.181497,Ophthamological
744,2229,Exudative vitreoretinopathy,D,FZD4,G,13.181497,Ophthamological
874,3958,Eye anomalies,D,PAX6,G,11.619047,Ophthamological
448,3063,Factor x deficiency,D,F7,G,20.97745,Hematological
448,2235,Factor x deficiency,D,F10,G,20.97745,Hematological
448,2236,Factor x deficiency,D,F11,G,20.97745,Hematological
448,2237,Factor x deficiency,D,F12,G,20.97745,Hematological
448,2238,Factor x deficiency,D,F13A1,G,20.97745,Hematological
448,2239,Factor x deficiency,D,F13B,G,20.97745,Hematological
448,3113,Factor x deficiency,D,CFH,G,20.97745,Hematological
448,2241,Factor x deficiency,D,MCFD2,G,20.97745,Hematological
202,3852,Fanconi anemia,D,BRCA2,G,26.959711,Multiple
202,2244,Fanconi anemia,D,FANCA,G,26.959711,Multiple
202,2245,Fanconi anemia,D,FANCC,G,26.959711,Multiple
202,2246,Fanconi anemia,D,FANCD2,G,26.959711,Multiple
202,2247,Fanconi anemia,D,FANCE,G,26.959711,Multiple
202,2248,Fanconi anemia,D,FANCB,G,26.959711,Multiple
202,2249,Fanconi anemia,D,FANCF,G,26.959711,Multiple
202,2250,Fanconi anemia,D,FANCG,G,26.959711,Multiple
202,2251,Fanconi anemia,D,FANCL,G,26.959711,Multiple
202,2252,Fanconi anemia,D,FANCM,G,26.959711,Multiple
202,2253,Fanconi anemia,D,BRIP1,G,26.959711,Multiple
996,2254,Fanconi-Bickel syndrome,D,SLC2A2,G,11.619047,Metabolic
523,2420,Favism,D,G6PD,G,11.619047,Metabolic
818,3555,Fechtner syndrome,D,MYH9,G,11.619047,Multiple
875,3958,Foveal hypoplasia,D,PAX6,G,11.619047,Ophthamological
959,3917,"Foveomacular dystrophy, adult-onset, with choroidal neovascularization",D,RDS,G,11.619047,Ophthamological
1100,3854,Frasier syndrome,D,WT1,G,11.619047,Multiple
305,2285,Fuchs endothelial corneal dystrophy,D,COL8A2,G,11.619047,Ophthamological
43,3915,Fundus albipunctatus,D,ABCA4,G,13.181497,Ophthamological
43,2290,Fundus albipunctatus,D,RDH5,G,13.181497,Ophthamological
43,3467,Fundus albipunctatus,D,RLBP1,G,13.181497,Ophthamological
524,2420,G6PD deficiency,D,G6PD,G,11.619047,Metabolic
116,3780,Gardner syndrome,D,APC,G,11.619047,Cancer
117,3780,Gastric cancer,D,APC,G,24.889282,Cancer
117,3159,Gastric cancer,D,CASP10,G,24.889282,Cancer
117,3246,Gastric cancer,D,CDH1,G,24.889282,Cancer
117,3390,Gastric cancer,D,KLF6,G,24.889282,Cancer
117,3248,Gastric cancer,D,ERBB2,G,24.889282,Cancer
117,3523,Gastric cancer,D,FGFR2,G,24.889282,Cancer
117,2306,Gastric cancer,D,IL1B,G,24.889282,Cancer
117,2307,Gastric cancer,D,IL1RN,G,24.889282,Cancer
117,3162,Gastric cancer,D,IRF1,G,24.889282,Cancer
117,2309,Gastric cancer,D,MUTYH,G,24.889282,Cancer
691,3332,Gastrointestinal stromal tumor,D,KIT,G,12.187026,Cancer
691,2517,Gastrointestinal stromal tumor,D,PDGFRA,G,12.187026,Cancer
692,3332,Germ cell tumor,D,KIT,G,12.187026,Cancer
692,3580,Germ cell tumor,D,BCL10,G,12.187026,Cancer
928,3377,Gerstmann-Straussler disease,D,PRNP,G,11.619047,Neurological
883,2907,Giant-cell fibroblastoma,D,PDGFB,G,11.619047,Cancer
340,3315,Glaucoma,D,CYP1B1,G,14.426924,Ophthamological
340,2328,Glaucoma,D,MYOC,G,14.426924,Ophthamological
340,3210,Glaucoma,D,OPA1,G,14.426924,Ophthamological
340,2330,Glaucoma,D,OPTN,G,14.426924,Ophthamological
384,2331,Glioblastoma,D,DMBT1,G,15.860395,Cancer
384,3248,Glioblastoma,D,ERBB2,G,15.860395,Cancer
384,3250,Glioblastoma,D,MSH2,G,15.860395,Cancer
384,3180,Glioblastoma,D,PPARG,G,15.860395,Cancer
384,2335,Glioblastoma,D,LGI1,G,15.860395,Cancer
1040,2984,"Glomerulocystic kidney disease, hypoplastic",D,TCF2,G,11.619047,Renal
585,2423,Glutathione synthetase deciency,D,GSS,G,11.619047,Metabolic
1048,3893,Goiter,D,TG,G,12.187026,Endocrine
1048,3941,Goiter,D,TPO,G,12.187026,Endocrine
184,2971,GRACILE syndrome,D,BCS1L,G,11.619047,Metabolic
663,3496,Graft-versus-host disease,D,IL10,G,11.619047,Immunological
331,2601,Graves disease,D,CTLA4,G,12.187026,Endocrine
331,2380,Graves disease,D,GC,G,12.187026,Endocrine
550,2386,Growth hormone,D,GHRHR,G,12.187026,Endocrine
550,2761,Growth hormone,D,STAT5B,G,12.187026,Endocrine
38,3704,HDL cholesterol level QTL,D,ABCA1,G,12.187026,Metabolic
38,2968,HDL cholesterol level QTL,D,ESR1,G,12.187026,Metabolic
978,3943,Heart block,D,SCN5A,G,11.619047,Cardiovascular
1089,3824,"Hemangioblastoma, cerebellar",D,VHL,G,11.619047,Cancer
422,3137,"Hematopoiesis, cyclic",D,ELA2,G,11.619047,Hematological
212,3638,"Hemiplegic migraine, familial",D,CACNA1A,G,11.619047,Neurological
86,2418,Hemolytic anemia,D,AK1,G,24.889282,Hematological
86,2419,Hemolytic anemia,D,BPGM,G,24.889282,Hematological
86,2420,Hemolytic anemia,D,G6PD,G,24.889282,Hematological
86,2421,Hemolytic anemia,D,GCLC,G,24.889282,Hematological
86,2422,Hemolytic anemia,D,GPI,G,24.889282,Hematological
86,2423,Hemolytic anemia,D,GSS,G,24.889282,Hematological
86,2424,Hemolytic anemia,D,HK1,G,24.889282,Hematological
86,3073,Hemolytic anemia,D,PGK1,G,24.889282,Hematological
86,3974,Hemolytic anemia,D,SLC4A1,G,24.889282,Hematological
86,2427,Hemolytic anemia,D,TPI1,G,24.889282,Hematological
606,3113,Hemolytic-uremic syndrome,D,CFH,G,11.619047,Hematological
446,3729,Hemorrhagic diathesis,D,F5,G,12.187026,Hematological
446,2434,Hemorrhagic diathesis,D,SERPINA1,G,12.187026,Hematological
316,2569,"Hemosiderosis, systemic, due to aceruloplasminemia",D,CP,G,11.619047,Hematological
224,2437,Hepatic adenoma,D,CASP8,G,20.97745,Cancer
224,3335,Hepatic adenoma,D,CTNNB1,G,20.97745,Cancer
224,2439,Hepatic adenoma,D,IGF2R,G,20.97745,Cancer
224,3440,Hepatic adenoma,D,MET,G,20.97745,Cancer
224,2441,Hepatic adenoma,D,PDGFRL,G,20.97745,Cancer
224,2983,Hepatic adenoma,D,TCF1,G,20.97745,Cancer
224,3957,Hepatic adenoma,D,TP53,G,20.97745,Cancer
224,2444,Hepatic adenoma,D,AXIN1,G,20.97745,Cancer
411,2548,Hirschsprung disease,D,ECE1,G,19.15717,Gastrointestinal
411,3581,Hirschsprung disease,D,EDN3,G,19.15717,Gastrointestinal
411,3825,Hirschsprung disease,D,EDNRB,G,19.15717,Gastrointestinal
411,2462,Hirschsprung disease,D,GDNF,G,19.15717,Gastrointestinal
411,2463,Hirschsprung disease,D,NRTN,G,19.15717,Gastrointestinal
411,3921,Hirschsprung disease,D,RET,G,19.15717,Gastrointestinal
411,3120,Hirschsprung disease,D,PHOX2B,G,19.15717,Gastrointestinal
1066,3957,Histiocytoma,D,TP53,G,11.619047,Cancer
280,2468,HIV,D,CCR2,G,14.426924,Immunological
280,2469,HIV,D,CCR5,G,14.426924,Immunological
280,3496,HIV,D,IL10,G,14.426924,Immunological
280,2471,HIV,D,CCL5,G,14.426924,Immunological
940,3894,Holoprosencephaly,D,PTCH,G,15.860395,Developmental
940,3608,Holoprosencephaly,D,SHH,G,15.860395,Developmental
940,2477,Holoprosencephaly,D,SIX3,G,15.860395,Developmental
940,2478,Holoprosencephaly,D,TGIF,G,15.860395,Developmental
940,2479,Holoprosencephaly,D,ZIC2,G,15.860395,Developmental
238,3728,Homocystinuria,D,CBS,G,12.187026,Metabolic
238,2483,Homocystinuria,D,MTHFR,G,12.187026,Metabolic
602,2492,Huntington disease,D,HD,G,14.426924,Neurological
602,3377,Huntington disease,D,PRNP,G,14.426924,Neurological
602,3646,Huntington disease,D,TBP,G,14.426924,Neurological
602,2495,Huntington disease,D,JPH3,G,14.426924,Neurological
177,2504,Hypercholanemia,D,BAAT,G,13.181497,Gastrointestinal
177,3371,Hypercholanemia,D,EPHX1,G,13.181497,Gastrointestinal
177,2506,Hypercholanemia,D,TJP2,G,13.181497,Gastrointestinal
125,2507,Hypercholesterolemia,D,APOA2,G,20.97745,Metabolic
125,2566,Hypercholesterolemia,D,APOB,G,20.97745,Metabolic
125,2509,Hypercholesterolemia,D,EPHX2,G,20.97745,Metabolic
125,2510,Hypercholesterolemia,D,ITIH4,G,20.97745,Metabolic
125,2511,Hypercholesterolemia,D,LDLR,G,20.97745,Metabolic
125,2512,Hypercholesterolemia,D,C7orf16,G,20.97745,Metabolic
125,2513,Hypercholesterolemia,D,LDLRAP1,G,20.97745,Metabolic
125,2514,Hypercholesterolemia,D,PCSK9,G,20.97745,Metabolic
884,2517,Hypereosinophilic syndrome,D,PDGFRA,G,11.619047,Hematological
540,2979,Hyperinsulinism,D,GCK,G,11.619047,Metabolic
975,3283,Hyperkalemic periodic paralysis,D,SCN4A,G,11.619047,Neurological
128,2525,Hyperlipoproteinemia,D,APOC2,G,12.187026,Metabolic
128,3553,Hyperlipoproteinemia,D,APOE,G,12.187026,Metabolic
745,3805,"Hyperostosis, endosteal",D,LRP5,G,11.619047,Bone
227,2568,Hyperparathyroidism,D,CASR,G,13.181497,Endocrine
227,3895,Hyperparathyroidism,D,MEN1,G,13.181497,Endocrine
227,3285,Hyperparathyroidism,D,CDC73,G,13.181497,Endocrine
665,2981,Hyperproinsulinemia,D,INS,G,11.619047,Endocrine
930,3542,Hyperprolinemia,D,PRODH,G,12.187026,Metabolic
930,2541,Hyperprolinemia,D,ALDH4A1,G,12.187026,Metabolic
960,3986,Hyperproreninemia,D,REN,G,11.619047,Cardiovascular
65,2544,Hypertension,D,ADD1,G,29.095102,Cardiovascular
65,3983,Hypertension,D,AGT,G,29.095102,Cardiovascular
65,3984,Hypertension,D,AGTR1,G,29.095102,Cardiovascular
65,2547,Hypertension,D,CYP3A5,G,29.095102,Cardiovascular
65,2548,Hypertension,D,ECE1,G,29.095102,Cardiovascular
65,2549,Hypertension,D,GNB3,G,29.095102,Cardiovascular
65,2550,Hypertension,D,HSD11B2,G,29.095102,Cardiovascular
65,2551,Hypertension,D,KCNMB1,G,29.095102,Cardiovascular
65,3406,Hypertension,D,NR3C2,G,29.095102,Cardiovascular
65,3904,Hypertension,D,NOS3,G,29.095102,Cardiovascular
65,2554,Hypertension,D,PTGIS,G,29.095102,Cardiovascular
65,2555,Hypertension,D,RETN,G,29.095102,Cardiovascular
1078,3743,Hyperthroidism,D,TSHR,G,11.619047,Endocrine
1072,3941,Hyperthyroidism,D,TPO,G,11.619047,Endocrine
123,2565,Hypertriglyceridemia,D,APOA1,G,14.426924,Metabolic
123,3470,Hypertriglyceridemia,D,RP1,G,14.426924,Metabolic
123,2560,Hypertriglyceridemia,D,APOA5,G,14.426924,Metabolic
123,2561,Hypertriglyceridemia,D,LIPI,G,14.426924,Metabolic
124,2565,Hypoalphalipoproteinemia,D,APOA1,G,11.619047,Metabolic
127,2566,Hypobetalipoproteinemia,D,APOB,G,11.619047,Metabolic
228,2568,Hypocalcemia,D,CASR,G,11.619047,Endocrine
229,2568,Hypocalciuric hypercalcemia,D,CASR,G,11.619047,Endocrine
317,2569,Hypoceruloplasminemia,D,CP,G,11.619047,Metabolic
477,3720,Hypochondroplasia,D,FGFR3,G,11.619047,Skeletal
797,3858,Hypodontia,D,MSX1,G,12.187026,Skeletal
797,3203,Hypodontia,D,PAX9,G,12.187026,Skeletal
486,3731,Hypofibrinogenemia,D,FGG,G,11.619047,Hematological
1027,2576,Hypoglycemia,D,ABCC8,G,11.619047,Metabolic
216,3749,Hypokalemic periodic paralysis,D,CACNA1S,G,13.181497,Renal
216,3283,Hypokalemic periodic paralysis,D,SCN4A,G,13.181497,Renal
216,2585,Hypokalemic periodic paralysis,D,KCNE3,G,13.181497,Renal
332,2601,Hypothyroidism,D,CTLA4,G,19.15717,Endocrine
332,2602,Hypothyroidism,D,SLC5A5,G,19.15717,Endocrine
332,3893,Hypothyroidism,D,TG,G,19.15717,Endocrine
332,2604,Hypothyroidism,D,TSHB,G,19.15717,Endocrine
332,3743,Hypothyroidism,D,TSHR,G,19.15717,Endocrine
332,2606,Hypothyroidism,D,PAX8,G,19.15717,Endocrine
332,2607,Hypothyroidism,D,DUOX2,G,19.15717,Endocrine
556,3821,Hystrix-like ichthyosis with deafness,D,GJB2,G,11.619047,Multiple
101,2614,Ichthyosiform erythroderma,D,ALOX12B,G,13.181497,Dermatological
101,3560,Ichthyosiform erythroderma,D,TGM1,G,13.181497,Dermatological
101,2616,Ichthyosiform erythroderma,D,ALOXE3,G,13.181497,Dermatological
146,3964,Ichthyosis,D,STS,G,19.15717,Dermatological
146,3792,Ichthyosis,D,KRT1,G,19.15717,Dermatological
146,2619,Ichthyosis,D,KRT2A,G,19.15717,Dermatological
146,3143,Ichthyosis,D,KRT10,G,19.15717,Dermatological
146,3560,Ichthyosis,D,TGM1,G,19.15717,Dermatological
146,2622,Ichthyosis,D,ABCA12,G,19.15717,Dermatological
146,2623,Ichthyosis,D,ICHTHYIN,G,19.15717,Dermatological
1238,2625,IgE levels QTL,D,PHF11,G,11.619047,Immunological
1232,2635,"Immunodysregulation, polyendocrinopathy, and enteropathy, X-linked",D,FOXP3,G,11.619047,Multiple
1136,2640,Incontinentia pigmenti,D,IKBKG,G,11.619047,Dermatological
1303,3402,Infantile spasm syndrome,D,ARX,G,11.619047,Neurological
1012,2923,Infundibular hypoplasia and hypopituitarism,D,SOX3,G,11.619047,Endocrine
852,3920,Insensitivity to pain,D,NTRK1,G,11.619047,Neurological
526,2645,Insomnia,D,GABRB3,G,12.187026,Psychiatric
526,3377,Insomnia,D,PRNP,G,12.187026,Psychiatric
919,3180,Insulin resistance,D,PPARG,G,13.181497,Metabolic
919,2648,Insulin resistance,D,PPP1R3A,G,13.181497,Metabolic
919,2649,Insulin resistance,D,PTPN1,G,13.181497,Metabolic
307,2651,Intervertebral disc disease,D,COL9A2,G,12.187026,Neurological
307,2652,Intervertebral disc disease,D,COL9A3,G,12.187026,Neurological
491,3511,Iridogoniodysgenesis,D,FOXC1,G,12.187026,Ophthamological
491,3513,Iridogoniodysgenesis,D,PITX2,G,12.187026,Ophthamological
492,3511,Iris hypoplasia and glaucoma,D,FOXC1,G,11.619047,Ophthamological
470,3318,Jackson-Weiss syndrome,D,FGFR1,G,12.187026,Skeletal
470,3523,Jackson-Weiss syndrome,D,FGFR2,G,12.187026,Skeletal
374,2985,Jensen syndrome,D,TIMM8A,G,11.619047,Neurological
685,2813,Jervell and Lange-Nielsen syndrome,D,KCNE1,G,12.187026,Multiple
685,2816,Jervell and Lange-Nielsen syndrome,D,KCNQ1,G,12.187026,Multiple
748,3357,Juvenile polyposis/hereditary hemorrhagic telangiectasia syndrome,D,SMAD4,G,11.619047,Cancer
471,3318,Kallmann syndrome,D,FGFR1,G,12.187026,Multiple
