FID,the_geom,NAME,SOURCE,DATE_,Syn_name,POINT_X,POINT_Y,FID_1,STATE,Fmr_County,New_COUNTY,New_PAYAM,New_BOMA,VILLAGE,LAT,LON,Classifica,OBJECTID_1,OBJECTID_2,OBJECTID,HIC_PCODE,NAME2,NAME3,TYPE,NAME1,PCODE,LATITUDE,LONGITUDE,LOCALITY_C,SETTLEMENT,SETTLMENT_,LOCALITY,Long,SetType,AdminUnit,Id,Pop,Cluster,FID_1_1,EASTING,NORTHING,TILE,LCCODE,LOC_COUNT,X,Y,Con_Name,Con_ID,Con_Type,Time,TRMA_PCODE,X__DD_,Y__DD_,HIERARCHY
southernsudan_settlements_imwg_merged_agr.93,POINT (33.95858001547566 10.286910008609766),Bani Mayo,Central Bureau of statistics,May 2008,,33.95858002,10.28691001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.94,POINT (34.05180001556249 10.101820008437414),Gankai,Central Bureau of statistics,May 2008,,34.05180002,10.10182001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.95,POINT (34.145559984399824 10.045510008384952),Shikh Arian,Central Bureau of statistics,May 2008,,34.14555998,10.04551001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.96,POINT (34.151489984405316 10.08161000841858),Belmagodli,Central Bureau of statistics,May 2008,,34.15148998,10.08161001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.97,POINT (34.18569998443718 10.147080008479577),Alila,Central Bureau of statistics,May 2008,,34.18569998,10.14708001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.98,POINT (34.188399984439684 10.140340008473288),Afio,Central Bureau of statistics,May 2008,,34.18839998,10.14034001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.99,POINT (34.257909984504465 10.152740008484841),Goli Gali,Central Bureau of statistics,May 2008,,34.25790998,10.15274001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.100,POINT (34.261679984507964 10.145730008478324),Hilat Agar,Central Bureau of statistics,May 2008,,34.26167998,10.14573001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.101,POINT (34.2662599845122 10.140340008473288),Hilat Kinan,Central Bureau of statistics,May 2008,,34.26625998,10.14034001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.102,POINT (34.2856599845303 10.13064000846424),Mogali,Central Bureau of statistics,May 2008,,34.28565998,10.13064001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.103,POINT (34.277569984522756 10.135760008468992),Tieb,Central Bureau of statistics,May 2008,,34.27756998,10.13576001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.104,POINT (33.98283001549822 9.976270008320455),Fandanga,Central Bureau of statistics,May 2008,,33.98283002,9.97627001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.105,POINT (34.089790015597885 9.960100008305403),Angaro,Central Bureau of statistics,May 2008,,34.08979002,9.96010001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.106,POINT (34.08278001559131 9.948780008294875),Altiesh,Central Bureau of statistics,May 2008,,34.08278002,9.94878001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.107,POINT (34.05988001557 9.942050008288618),Yabos,Central Bureau of statistics,May 2008,,34.05988002,9.94205001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.108,POINT (34.00991185927347 9.760568008119606),Khor Albom,Central Bureau of statistics,May 2008,,34.00991186,9.76056801,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.109,POINT (34.06312001557302 9.83374000818776),Kasina,Central Bureau of statistics,May 2008,,34.06312002,9.83374001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.110,POINT (34.068500015578024 9.76854000812699),Badn,Central Bureau of statistics,May 2008,,34.06850002,9.76854001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.111,POINT (34.117000015623205 9.67451000803942),Alyaskib,Central Bureau of statistics,May 2008,,34.11700002,9.67451001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.112,POINT (34.075780015584826 10.722560009015524),Wad Elamin,Central Bureau of statistics,May 2008,,34.07578002,10.72256001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.113,POINT (34.07766001558656 10.717170009010488),Bokin,Central Bureau of statistics,May 2008,,34.07766002,10.71717001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.114,POINT (34.105950015612905 10.720140009013278),Mamen,Central Bureau of statistics,May 2008,,34.10595002,10.72014001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.115,POINT (34.08602001559433 10.726330009019023),Surkum,Central Bureau of statistics,May 2008,,34.08602002,10.72633001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.116,POINT (34.138819984393535 10.646850008945023),Gamash,Central Bureau of statistics,May 2008,,34.13881998,10.64685001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.117,POINT (34.12669998438224 10.63473000893373),Biely,Central Bureau of statistics,May 2008,,34.12669998,10.63473001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.118,POINT (34.11161001561817 10.61803000891814),Bokshan,Central Bureau of statistics,May 2008,,34.11161002,10.61803001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.119,POINT (34.080360015589065 10.589740008891795),Twrah Gara'n,Central Bureau of statistics,May 2008,,34.08036002,10.58974001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.120,POINT (34.19297998444398 10.650630008948553),Wad Al Kajal,Central Bureau of statistics,May 2008,,34.19297998,10.65063001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.121,POINT (34.1757299844279 10.692660008987673),Belora,Central Bureau of statistics,May 2008,,34.17572998,10.69266001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.122,POINT (34.337389984578465 10.686730008982124),Khor Akhmar,Central Bureau of statistics,May 2008,,34.33738998,10.68673001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.123,POINT (34.34708998458751 10.67945000897538),Awnsi,Central Bureau of statistics,May 2008,,34.34708998,10.67945001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.124,POINT (34.34788998458822 10.671640008968097),Al Khilin,Central Bureau of statistics,May 2008,,34.34788998,10.67164001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.125,POINT (34.28776920328227 10.55790047761218),Kurmuk,Central Bureau of statistics,May 2008,,34.2877692,10.55790048,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.126,POINT (34.21533998446478 10.574920008877996),Al Kurmuk Alzariba,Central Bureau of statistics,May 2008,,34.21533998,10.57492001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.127,POINT (34.260869984507224 10.502180008810285),Ariodi,Central Bureau of statistics,May 2008,,34.26086998,10.50218001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.128,POINT (34.26302998450922 10.496250008804736),Monafis,Central Bureau of statistics,May 2008,,34.26302998,10.49625001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.129,POINT (34.260869984507224 10.493280008802003),Wad Mosa,Central Bureau of statistics,May 2008,,34.26086998,10.49328001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.130,POINT (34.25736998450395 10.488700008797707),Algoz,Central Bureau of statistics,May 2008,,34.25736998,10.48870001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.131,POINT (34.25466998450145 10.48547000879472),Hilat Awad,Central Bureau of statistics,May 2008,,34.25466998,10.48547001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.132,POINT (34.30154998454509 10.475500008785446),Hilat Shikh Mohamme,Central Bureau of statistics,May 2008,,34.30154998,10.47550001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.133,POINT (34.30963998455263 10.468770008779131),Jart Shikh Khalil,Central Bureau of statistics,May 2008,,34.30963998,10.46877001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.134,POINT (34.08494001559336 10.583540008886018),Moknaz,Central Bureau of statistics,May 2008,,34.08494002,10.58354001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.135,POINT (34.10272001560992 10.566840008870486),Mibak,Central Bureau of statistics,May 2008,,34.10272002,10.56684001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.136,POINT (34.09221001560013 10.569260008872732),Mago,Central Bureau of statistics,May 2008,,34.09221002,10.56926001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.137,POINT (34.09383001560161 10.559830008863969),Daidotin,Central Bureau of statistics,May 2008,,34.09383002,10.55983001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.138,POINT (34.05638001556673 10.531540008837624),Nago,Central Bureau of statistics,May 2008,,34.05638002,10.53154001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.139,POINT (33.96828001548471 10.47011000878041),Bolbol Aldoala,Central Bureau of statistics,May 2008,,33.96828002,10.47011001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.140,POINT (33.9556200154729 10.543940008849177),Goz,Central Bureau of statistics,May 2008,,33.95562002,10.54394001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.141,POINT (33.86590001538934 10.48278000879219),Wadaka,Central Bureau of statistics,May 2008,,33.86590002,10.48278001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.142,POINT (33.84596001537079 10.509720008817283),Goz Hitan,Central Bureau of statistics,May 2008,,33.84596002,10.50972001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.143,POINT (33.82064001534718 10.512680008820041),Goz Alaseen,Central Bureau of statistics,May 2008,,33.82064002,10.51268001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.144,POINT (33.79854001532664 10.519150008826102),Wanas,Central Bureau of statistics,May 2008,,33.79854002,10.51915001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.145,POINT (33.77510001530476 10.519690008826558),Tartar,Central Bureau of statistics,May 2008,,33.77510002,10.51969001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.146,POINT (33.745200015276964 10.557410008861723),Alsomaa',Central Bureau of statistics,May 2008,,33.74520002,10.55741001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.147,POINT (33.68081001521699 10.557410008861723),Altongya,Central Bureau of statistics,May 2008,,33.68081002,10.55741001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.148,POINT (33.74089001527295 10.52023000882707),Abd Alfadil,Central Bureau of statistics,May 2008,,33.74089002,10.52023001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.149,POINT (33.88112260915352 10.440292071252657),Ballila,Central Bureau of statistics,May 2008,,33.88112261,10.44029207,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.150,POINT (33.83438001536001 10.34591000866476),Samari,Central Bureau of statistics,May 2008,,33.83438002,10.34591001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.151,POINT (34.16629998441914 10.387670008703651),Diem,Central Bureau of statistics,May 2008,,34.16629998,10.38767001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.152,POINT (34.21548154696495 10.36967397743689),Alamara,Central Bureau of statistics,May 2008,,34.21548155,10.36967398,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.153,POINT (34.21425998446381 10.349950008668486),Khalash,Central Bureau of statistics,May 2008,,34.21425998,10.34995001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.154,POINT (33.66446560895173 10.62701663392653),Marmiton,Central Bureau of statistics,May 2008,,33.66446561,10.62701663,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.155,POINT (34.2290099844775 10.647730008945814),Albbirka,Central Bureau of statistics,May 2008,,34.22900998,10.64773001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.156,POINT (34.02325001553589 9.961833008307053),Belatoma west,"UNMAO, Damazine",2007-02-15 13:24:59.00,,34.02325002,9.96183301,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.157,POINT (34.03230601554435 10.46352800877429),Mendol,"UNMAO, Damazine",2006-11-09 09:48:11.00,,34.03230602,10.46352801,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.158,POINT (34.19751551569817 10.372772414939732),Dem mansour,"UNMAO, Damazine",2006-04-19 11:46:09.00,,34.19751552,10.37277241,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.159,POINT (34.31194398455477 10.959667009236341),Shetio west,"UNMAO, Damazine",2007-02-15 13:14:54.00,,34.31194398,10.95966701,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.160,POINT (34.27838898452353 10.551333008856034),Khorbadi,"UNMAO, Damazine",2006-04-05 08:17:33.00,,34.27838898,10.55133301,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.161,POINT (34.32299998456506 10.838833009123789),Tourmala,"UNMAO, Damazine",2006-11-09 10:26:08.00,,34.32299998,10.83883301,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.162,POINT (33.94959101546732 10.883595009165504),Jabal abuldugu,"UNMAO, Damazine",2003-08-06 17:10:36.00,,33.94959102,10.88359501,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.163,POINT (34.35455598459447 10.974389009250046),Tarbele south,"UNMAO, Damazine",2007-02-15 13:10:36.00,Terbele south or south terbele,34.35455598,10.97438901,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.164,POINT (34.28332998452811 10.550000008854795),Gessan,"UNMAO, Damazine",2004-10-18 11:15:17.00,,34.28332998,10.55000001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.165,POINT (34.00000001551422 10.700000008994493),Surkum/baldogo,"UNMAO, Damazine",2004-12-20 15:59:18.00,,34.00000002,10.70000001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.166,POINT (34.314221984556866 11.015278009288124),Albaboor,"UNMAO, Damazine",2006-11-09 10:49:16.00,,34.31422198,11.01527801,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.167,POINT (34.331916984573354 10.93822200921636),Kutoro South,"UNMAO, Damazine",2006-11-09 09:10:03.00,,34.33191698,10.93822201,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.168,POINT (34.32602798456787 10.927000009205926),Konfolo,"UNMAO, Damazine",2006-11-09 09:43:43.00,,34.32602798,10.92700001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.169,POINT (34.39263898462991 10.78541700907408),Halima dadani,"UNMAO, Damazine",2006-07-20 13:17:53.00,,34.39263898,10.78541701,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.170,POINT (34.16130598441447 10.948056009225525),Shatio,"UNMAO, Damazine",2006-07-25 11:59:17.00,,34.16130598,10.94805601,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.171,POINT (34.241249984488945 10.587060008889296),El zeriba,"UNMAO, Damazine",2004-10-18 11:06:03.00,,34.24124998,10.58706001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.172,POINT (33.96355001548028 11.4960430097359),Gebanit khor,"UNMAO, Damazine",2003-08-13 15:52:48.00,,33.96355002,11.49604301,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.173,POINT (34.066357015576045 10.733309009025504),Jabal surkum,"UNMAO, Damazine",2003-08-06 17:27:31.00,,34.06635702,10.73330901,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.174,POINT (33.83500001536055 11.10507000937173),Joda,"UNMAO, Damazine",2006-12-03 09:14:38.00,,33.83500002,11.10507001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.175,POINT (34.33688898457797 11.014056009287003),Tutumatary,"UNMAO, Damazine",2006-07-23 14:21:28.00,,34.33688898,11.01405601,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.176,POINT (34.303138984546536 10.98922200926387),Eiwegen,"UNMAO, Damazine",2006-11-09 09:54:43.00,,34.30313898,10.98922201,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.177,POINT (34.38124998461933 10.818056009104453),Azazak,"UNMAO, Damazine",2006-07-25 11:50:34.00,,34.38124998,10.81805601,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.178,POINT (33.60000001514169 11.383333009630917),Hujayrat,"UNMAO, Damazine",2005-08-29 10:21:39.00,,33.60000002,11.38333301,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.179,POINT (34.325916984567755 10.861750009145169),Funjak,"UNMAO, Damazine",2006-11-09 10:24:35.00,,34.32591698,10.86175001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.180,POINT (34.27527798452064 10.55377800885833),Ludu,"UNMAO, Damazine",2006-11-09 10:54:11.00,,34.27527798,10.55377801,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.181,POINT (34.22986098447831 10.503417008811425),Garbia,"UNMAO, Damazine",2007-02-15 13:02:44.00,,34.22986098,10.50341701,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.182,POINT (34.03391701554585 10.23610000856246),Pudaom,"UNMAO, Damazine",2006-08-13 10:40:54.00,,34.03391702,10.23610001,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.183,POINT (34.43002639091475 10.789621102827994),Fanziger,Calculated,,,34.43002639,10.7896211,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.184,POINT (34.38867951587622 10.969186852995222),Akilili,NYHQ,,,34.38867952,10.96918685,0,,,,,,,0,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
