Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,KW,NL,,,73,live,,,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,LV,ZA,,510,,powder,kg,,
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,MA,DE,ZA,,4.35753,extract,kg,T,W
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,MD,NL,,,212,live,,,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,ME,NL,,,36,live,,,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,MK,NL,,,177,live,,,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,MV,NL,,,4,live,,,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,MX,IT,ZA,,1000,extract,kg,T,W
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,NG,DE,ZA,,1.099,extract,g,T,W
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,NG,DE,ZA,,300,extract,kg,T,W
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,NL,CH,ZA,117,,cosmetics,ml,T,W
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,NO,NL,,,2348,live,,,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,OM,NL,,,17,live,,,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,PY,DE,ZA,,23.375,extract,kg,T,W
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,QA,NL,,,52,live,,,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,RS,NL,,,834,live,,,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,RU,DE,ZA,,296.63,extract,kg,T,W
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,SA,NL,,,164,live,,,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,SE,CH,ZA,0.025,,extract,kg,T,W
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,SR,NL,,,112,live,,,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,TR,DE,ZA,,10.64179,extract,kg,T,W
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,TR,NL,,,4109,live,,,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,UA,NL,,,441,live,,,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,US,DE,ZA,,20625.5625,extract,kg,T,W
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,US,DE,ZA,,5.5665,medicine,kg,T,W
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,US,DE,ZA,,4000,powder,kg,T,W
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,US,IT,ZA,,17081,extract,,T,W
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,ZA,DE,ZA,,0.61,extract,kg,T,W
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,ZA,DE,ZA,,1.78,powder,kg,T,W
2020,II,Aloe florenceae,,Liliales,Liliaceae,Aloe,AE,NL,,,12,live,,,A
2020,II,Aloe florenceae,,Liliales,Liliaceae,Aloe,CH,NL,,,356,live,,,A
2020,II,Aloe florenceae,,Liliales,Liliaceae,Aloe,JP,CZ,,,9,live,,T,A
2020,II,Aloe florenceae,,Liliales,Liliaceae,Aloe,KW,NL,,,54,live,,,A
2020,II,Aloe florenceae,,Liliales,Liliaceae,Aloe,TH,CZ,,,20,live,,T,A
2020,II,Aloe gariepensis,,Liliales,Liliaceae,Aloe,CA,TR,NL,,4800,live,,T,A
2020,II,Aloe gariepensis,,Liliales,Liliaceae,Aloe,DK,TR,DK,,510,live,,T,A
2020,II,Aloe gariepensis,,Liliales,Liliaceae,Aloe,KW,NL,,,4,live,,,A
2020,II,Aloe gariepensis,,Liliales,Liliaceae,Aloe,NL,TR,NL,,2400,live,,T,A
2020,II,Aloe gariepensis,,Liliales,Liliaceae,Aloe,US,TR,NL,,17060,live,,T,A
2020,II,Aloe gerstneri,,Liliales,Liliaceae,Aloe,AE,NL,,,20,live,,,A
2020,II,Aloe glauca,,Liliales,Liliaceae,Aloe,US,NL,,,500,live,,,A
2020,II,Aloe gracilicaulis,,Liliales,Liliaceae,Aloe,JP,CZ,,,3,live,,T,A
2020,II,Aloe grisea,,Liliales,Liliaceae,Aloe,AE,NL,,,10,live,,,A
2020,II,Aloe hildebrandtii,,Liliales,Liliaceae,Aloe,JP,CZ,,,1,live,,T,A
2020,II,Aloe hoffmannii,,Liliales,Liliaceae,Aloe,IQ,NL,,,130,live,,,A
2020,II,Aloe hoffmannii,,Liliales,Liliaceae,Aloe,KV,NL,,,80,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,AE,NL,,,1038,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,AM,NL,,,9,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,AW,NL,,,3,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,BA,NL,,,1533,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,BB,NL,,,5,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,BE,CN,,15200,,live,,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,BH,NL,,,29,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,BQ,NL,,,2,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,BY,NL,,,16,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,CA,TR,NL,,640,live,,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,CH,BE,,,81,live,Number of specimens,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,CH,NL,,,17465,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,CV,NL,,,18,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,CW,NL,,,24,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,DK,GT,,1300,,live,,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,DK,TR,DK,,26,live,,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,DK,TR,NL,,400,live,,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,FO,NL,,,11,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,GH,NL,,,75,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,HK,NL,,,73,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,IL,NL,,,3682,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,IQ,NL,,,118,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,IS,NL,,,96,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,JO,NL,,,79,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,KW,NL,,,100,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,MD,NL,,,110,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,ME,NL,,,41,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,MG,NL,,,88,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,MK,NL,,,168,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,MV,NL,,,222,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,NL,GT,US,4820,,live,,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,NO,NL,,,1262,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,NP,NL,,,5,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,OM,NL,,,47,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,QA,NL,,,27,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,RS,NL,,,554,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,SA,NL,,,81,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,SN,NL,,,40,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,TH,NL,,,120,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,TR,NL,,,3885,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,UA,NL,,,756,live,,,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,US,TR,NL,,3060,live,,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,AE,NL,,,3225,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,AL,NL,,,1368,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,AM,NL,,,75,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,AW,NL,,,135,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,AZ,NL,,,574,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,BA,NL,,,1435,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,BH,NL,,,574,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,BJ,NL,,,8,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,BQ,NL,,,128,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,BY,NL,,,750,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,CA,TR,DK,,7000,live,,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,CH,NL,,,19495,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,CI,NL,,,24,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,DE,TH,,85,,live,,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,DK,TR,DK,,3021,live,,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,DO,NL,,,74,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,FO,NL,,,78,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,GE,NL,,,160,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,GF,NL,,,99,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,GH,NL,,,16,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,HK,NL,,,114,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,IL,NL,,,24133,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,IQ,NL,,,4694,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,IS,NL,,,36,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,JO,NL,,,1199,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,JP,CZ,,,10,live,,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,KV,NL,,,4768,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,KW,NL,,,1712,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,LB,NL,,,64,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,MD,NL,,,720,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,ME,NL,,,523,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,MG,NL,,,486,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,MK,NL,,,2785,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,MO,NL,,,52,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,MV,NL,,,5652,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,NA,NL,,,80,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,NG,NL,,,8,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,NL,TR,DK,,1200,live,,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,NO,NL,,,21266,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,OM,NL,,,213,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,QA,NL,,,528,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,RS,NL,,,9589,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,SA,NL,,,1278,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,SG,NL,,,20,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,SR,NL,,,298,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,SX,NL,,,306,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,TH,NL,,,226,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,TM,NL,,,40,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,TR,DK,,25000,,live,,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,TR,NL,,,6955,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,UA,NL,,,4022,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,UG,NL,,,200,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,US,NL,,,10,live,,,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,US,TR,DK,,18160,live,,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,US,TR,,,500,live,,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,UZ,NL,,,52,live,,,A
2020,II,Aloe imalotensis,,Liliales,Liliaceae,Aloe,JP,CZ,,,15,live,,T,A
2020,II,Aloe irafensis,,Liliales,Liliaceae,Aloe,JP,CZ,,,1,live,,T,A
2020,II,Aloe jawiyon,,Liliales,Liliaceae,Aloe,CH,NL,,,10,live,,,A
2020,II,Aloe jucunda,,Liliales,Liliaceae,Aloe,CH,NL,,,4,live,,,A
2020,II,Aloe jucunda,,Liliales,Liliaceae,Aloe,JP,CZ,,,1,live,,T,A
2020,II,Aloe juvenna,,Liliales,Liliaceae,Aloe,CH,NL,,,5,live,,,A
2020,II,Aloe lineata,,Liliales,Liliaceae,Aloe,CH,NL,,,8,live,,,A
2020,II,Aloe lineata,,Liliales,Liliaceae,Aloe,CW,NL,,,5,live,,,A
2020,II,Aloe macroclada,,Liliales,Liliaceae,Aloe,BF,MG,,,55,leaves,,T,A
2020,II,Aloe maculata,,Liliales,Liliaceae,Aloe,BA,NL,,,8,live,,,A
2020,II,Aloe maculata,,Liliales,Liliaceae,Aloe,CH,NL,,,18,live,,,A
2020,II,Aloe maculata,,Liliales,Liliaceae,Aloe,EE,KR,,13196,,cosmetics,,T,A
2020,II,Aloe maculata,,Liliales,Liliaceae,Aloe,MK,NL,,,72,live,,,A
2020,II,Aloe maculata,,Liliales,Liliaceae,Aloe,NL,GT,US,3770,,live,,T,A
2020,II,Aloe maculata,,Liliales,Liliaceae,Aloe,RS,NL,,,26,live,,,A
2020,II,Aloe maculata,,Liliales,Liliaceae,Aloe,UA,NL,,,36,live,,,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,AE,NL,,,1564,live,,,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,CA,TR,NL,,3100,live,,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,DK,TR,DK,,13,live,,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,DK,TR,NL,,3000,live,,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,JP,ES,,,1,live,,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,KW,ES,,,5,live,,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,NL,TR,NL,,1200,live,,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,US,TR,NL,,21060,live,,T,A
2020,II,Aloe medishiana,,Liliales,Liliaceae,Aloe,JP,CZ,,,1,live,,T,A
2020,II,Aloe melanacantha,,Liliales,Liliaceae,Aloe,AE,NL,,,953,live,,,A
2020,II,Aloe melanacantha,,Liliales,Liliaceae,Aloe,CH,NL,,,13344,live,,,A
2020,II,Aloe melanacantha,,Liliales,Liliaceae,Aloe,IQ,NL,,,10,live,,,A
2020,II,Aloe melanacantha,,Liliales,Liliaceae,Aloe,IS,NL,,,248,live,,,A
2020,II,Aloe melanacantha,,Liliales,Liliaceae,Aloe,KW,NL,,,8,live,,,A
2020,II,Aloe melanacantha,,Liliales,Liliaceae,Aloe,ME,NL,,,32,live,,,A
2020,II,Aloe melanacantha,,Liliales,Liliaceae,Aloe,MK,NL,,,8,live,,,A
2020,II,Aloe melanacantha,,Liliales,Liliaceae,Aloe,MV,NL,,,42,live,,,A
2020,II,Aloe melanacantha,,Liliales,Liliaceae,Aloe,NO,NL,,,6617,live,,,A
2020,II,Aloe melanacantha,,Liliales,Liliaceae,Aloe,RS,NL,,,524,live,,,A
2020,II,Aloe melanacantha,,Liliales,Liliaceae,Aloe,SA,NL,,,552,live,,,A
2020,II,Aloe melanacantha,,Liliales,Liliaceae,Aloe,TR,NL,,,1845,live,,,A
2020,II,Aloe melanacantha,,Liliales,Liliaceae,Aloe,UA,NL,,,82,live,,,A
2020,II,Aloe micracantha,,Liliales,Liliaceae,Aloe,AE,NL,,,50,live,,,A
2020,II,Aloe microstigma,,Liliales,Liliaceae,Aloe,CH,NL,,,5,live,,,A
2020,II,Aloe microstigma,,Liliales,Liliaceae,Aloe,IQ,NL,,,14,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,AE,NL,,,705,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,AW,NL,,,16,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,BA,NL,,,151,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,BB,NL,,,50,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,BH,NL,,,106,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,CH,NL,,,1758,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,CW,NL,,,9,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,CY,NL,,,556,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,DE,CN,,28,,live,,T,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,DO,NL,,,62,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,FO,NL,,,6,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,GF,NL,,,38,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,GH,NL,,,3,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,HK,NL,,,44,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,IL,NL,,,1149,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,IQ,NL,,,6,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,KV,NL,,,40,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,KW,NL,,,259,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,KZ,NL,,,8,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,MD,NL,,,147,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,ME,NL,,,10,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,MK,NL,,,270,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,MV,NL,,,12,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,NL,KE,,156000,,stems,,T,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,NO,NL,,,1193,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,OM,NL,,,8,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,QA,NL,,,358,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,RS,NL,,,70,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,SG,NL,,,6,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,SX,NL,,,40,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,TR,NL,,,2948,live,,,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,UA,NL,,,735,live,,,A
2020,II,Aloe parvidens,,Liliales,Liliaceae,Aloe,CH,NL,,,40,live,,,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,AE,NL,,,976,live,,,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,AW,NL,,,16,live,,,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,BH,NL,,,26,live,,,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,CH,BE,,,207,live,Number of specimens,T,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,CH,NL,,,1099,live,,,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,DO,NL,,,6,live,,,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,GH,NL,,,27,live,,,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,HK,NL,,,57,live,,,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,IL,NL,,,312,live,,,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,IS,NL,,,49,live,,,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,KW,NL,,,172,live,,,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,MK,NL,,,30,live,,,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,NO,NL,,,72,live,,,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,OM,NL,,,28,live,,,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,QA,NL,,,75,live,,,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,SA,NL,,,6,live,,,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,SG,NL,,,12,live,,,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,SR,NL,,,3,live,,,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,TR,NL,,,230,live,,,A
2020,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,UA,NL,,,319,live,,,A
2020,II,Aloe penduliflora,,Liliales,Liliaceae,Aloe,CH,NL,,,40,live,,,A
2020,II,Aloe philippei,,Liliales,Liliaceae,Aloe,CH,NL,,,8,live,,,A
2020,II,Aloe plicatilis,,Liliales,Liliaceae,Aloe,JP,NL,,,4,live,,,A
2020,II,Aloe pronkii,,Liliales,Liliaceae,Aloe,JP,CZ,,,10,live,,T,A
2020,II,Aloe ramosissima,,Liliales,Liliaceae,Aloe,TH,CZ,,,9,live,,T,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,AE,NL,,,1324,live,,,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,AZ,NL,,,60,live,,,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,BA,NL,,,25,live,,,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,BY,NL,,,23,live,,,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,CA,TR,NL,,2800,live,,T,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,CH,NL,,,4729,live,,,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,DK,TR,DK,,13,live,,T,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,DK,TR,NL,,1500,live,,T,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,DO,NL,,,60,live,,,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,IL,NL,,,1074,live,,,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,IS,NL,,,48,live,,,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,KV,NL,,,30,live,,,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,KW,NL,,,20,live,,,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,MD,NL,,,80,live,,,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,ME,NL,,,39,live,,,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,MK,NL,,,63,live,,,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,NL,TR,NL,,1900,live,,T,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,NO,NL,,,2108,live,,,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,RS,NL,,,84,live,,,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,TR,NL,,,2679,live,,,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,UA,NL,,,207,live,,,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,US,TR,NL,,22460,live,,T,A
2020,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,UZ,NL,,,20,live,,,A
2020,II,Aloe ruffingiana,,Liliales,Liliaceae,Aloe,CH,NL,,,7,live,,,A
2020,II,Aloe ruspoliana,,Liliales,Liliaceae,Aloe,JP,CZ,,,10,live,,T,A
2020,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,CH,GB,KE,,569.2,cosmetics,g,T,A
2020,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,DE,KE,,40,,leaves,kg,T,A
2020,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,GB,KE,,270,,leaves,kg,T,A
2020,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,KR,GB,KE,,725.94,cosmetics,g,T,A
2020,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,MX,GB,KE,,14,cosmetics,g,T,A
2020,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,NO,GB,KE,,110.223,cosmetics,g,T,A
2020,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,NO,GB,KE,,0.0442,leaves,kg,T,A
2020,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,PA,GB,KE,,39.4,cosmetics,g,T,A
2020,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,RU,GB,KE,,498.7,cosmetics,g,T,A
2020,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,UA,GB,KE,,58.5,cosmetics,g,T,A
2020,II,Aloe somaliensis,,Liliales,Liliaceae,Aloe,AW,NL,,,42,live,,,A
2020,II,Aloe somaliensis,,Liliales,Liliaceae,Aloe,BH,NL,,,48,live,,,A
2020,II,Aloe somaliensis,,Liliales,Liliaceae,Aloe,BY,NL,,,20,live,,,A
