ID,REEF,LOCATION,CNTRY_ID,COUNTRY,LAT,LON,YEAR,DISEASE,SPECIES,SCALE,NOTES,REMARKS,INFO,SOURCE
1967.00000,Jazirat As Saqqa,Qunfudhah,SAU,Saudi Arabia,19.28330,40.91670,1983.00000,White-band disease,,Few (2-50) colonies,no record,,"p. 293-298. In Choat, J.H., D. Barnes, MA. Borowitzka, J.C. Coll, P.J.Davies, P. Flood, B.G. Hatcher, D. Hopley, P.A. Hutchings, D. Kinsey, G.R. Orme, M. Pichon, P.F. Sale, P. Sammarco, C.C. Wallace, C. Wilkinson, E. Wolanski and O. Bellwood (eds.) Proce",ReefBase
1968.00000,Jazirat As Saqqa,Qunfudhah,SAU,Saudi Arabia,19.28330,40.91670,1984.00000,White-band disease,,Few (2-50) colonies,no record,,"p. 293-298. In Choat, J.H., D. Barnes, MA. Borowitzka, J.C. Coll, P.J.Davies, P. Flood, B.G. Hatcher, D. Hopley, P.A. Hutchings, D. Kinsey, G.R. Orme, M. Pichon, P.F. Sale, P. Sammarco, C.C. Wallace, C. Wilkinson, E. Wolanski and O. Bellwood (eds.) Proce",ReefBase
1969.00000,Jazirat As Saqqa,Qunfudhah,SAU,Saudi Arabia,19.28330,40.91670,1985.00000,White-band disease,,Few (2-50) colonies,no record,,"p. 293-298. In Choat, J.H., D. Barnes, MA. Borowitzka, J.C. Coll, P.J.Davies, P. Flood, B.G. Hatcher, D. Hopley, P.A. Hutchings, D. Kinsey, G.R. Orme, M. Pichon, P.F. Sale, P. Sammarco, C.C. Wallace, C. Wilkinson, E. Wolanski and O. Bellwood (eds.) Proce",ReefBase
1970.00000,Jazirat As Saqqa,Qunfudhah,SAU,Saudi Arabia,19.28330,40.91670,1986.00000,White-band disease,,Few (2-50) colonies,no record,,"p. 293-298. In Choat, J.H., D. Barnes, MA. Borowitzka, J.C. Coll, P.J.Davies, P. Flood, B.G. Hatcher, D. Hopley, P.A. Hutchings, D. Kinsey, G.R. Orme, M. Pichon, P.F. Sale, P. Sammarco, C.C. Wallace, C. Wilkinson, E. Wolanski and O. Bellwood (eds.) Proce",ReefBase
28875.00000,AG33 Sunset House,,CYM,Cayman Islands,19.28517,-81.39117,1999.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
28876.00000,AG33 Sunset House,,CYM,Cayman Islands,19.28517,-81.39117,1999.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
28877.00000,AG33 Sunset House,,CYM,Cayman Islands,19.28517,-81.39117,1999.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
28878.00000,AG33 Sunset House,,CYM,Cayman Islands,19.28517,-81.39117,1999.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
28879.00000,AG33 Sunset House,,CYM,Cayman Islands,19.28517,-81.39117,1999.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
28880.00000,AG33 Sunset House,,CYM,Cayman Islands,19.28517,-81.39117,1999.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
28881.00000,AG33 Sunset House,,CYM,Cayman Islands,19.28517,-81.39117,1999.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
28882.00000,AG33 Sunset House,,CYM,Cayman Islands,19.28517,-81.39117,1999.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
28883.00000,AG33 Sunset House,,CYM,Cayman Islands,19.28517,-81.39117,1999.00000,White plague,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
28884.00000,AG33 Sunset House,,CYM,Cayman Islands,19.28517,-81.39117,1999.00000,White plague,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
28885.00000,AG33 Sunset House,,CYM,Cayman Islands,19.28517,-81.39117,1999.00000,White plague,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
28886.00000,AG33 Sunset House,,CYM,Cayman Islands,19.28517,-81.39117,1999.00000,Disease unspecified,Porites astreoides,no record,no record,AGGRA,,ReefBase
28858.00000,AG30 Breakers,,CYM,Cayman Islands,19.29183,-81.20117,1999.00000,Disease unspecified,Porites astreoides,no record,no record,AGGRA,,ReefBase
28838.00000,AG31 Playing Fields,,CYM,Cayman Islands,19.29233,-81.10517,1999.00000,White-band disease,Acropora palmata,no record,no record,AGGRA,,ReefBase
28839.00000,AG31 Playing Fields,,CYM,Cayman Islands,19.29233,-81.10517,1999.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
211.00000,Churchill Beach Reef,Grand Bahama Island,BHS,Bahamas,19.31670,-81.23330,1982.00000,Black-band Disease,Diploria strigosa,no record,no record,,"PSZNI: MARINE ECOLOGY, Vol.4, No.4, pp.321-328",ReefBase
212.00000,Churchill Beach Reef,Grand Bahama Island,BHS,Bahamas,19.31670,-81.23330,1982.00000,Black-band Disease,Meandrina meandrites,no record,no record,,"PSZNI: MARINE ECOLOGY, Vol.4, No.4, pp.321-328",ReefBase
213.00000,Churchill Beach Reef,Grand Bahama Island,BHS,Bahamas,19.31670,-81.23330,1982.00000,Black-band Disease,Montastrea cavernosa,no record,no record,,"PSZNI: MARINE ECOLOGY, Vol.4, No.4, pp.321-328",ReefBase
214.00000,Churchill Beach Reef,Grand Bahama Island,BHS,Bahamas,19.31670,-81.23330,1982.00000,Black-band Disease,Montastrea annularis,no record,no record,,"PSZNI: MARINE ECOLOGY, Vol.4, No.4, pp.321-328",ReefBase
508.00000,,Grand Cayman Island,CYM,Cayman Islands,19.31670,-81.23330,1995.00000,Aspergillosis,Gorgonia spp.,Many (50+) colonies,no record,,"Marine Ecology Progress Series Vol.160, pp.255-263.",ReefBase
28830.00000,AG19 Carrie's Reef,,CYM,Cayman Islands,19.31767,-81.07467,1999.00000,White-band disease,Acropora palmata,no record,no record,AGGRA,,ReefBase
28831.00000,AG19 Carrie's Reef,,CYM,Cayman Islands,19.31767,-81.07467,1999.00000,White plague,Diploria strigosa,no record,no record,AGGRA,,ReefBase
28832.00000,AG19 Carrie's Reef,,CYM,Cayman Islands,19.31767,-81.07467,1999.00000,White plague,Diploria strigosa,no record,no record,AGGRA,,ReefBase
28833.00000,AG19 Carrie's Reef,,CYM,Cayman Islands,19.31767,-81.07467,1999.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
28834.00000,AG20 Kaho's Reef,,CYM,Cayman Islands,19.33333,-81.07650,1999.00000,White plague,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
28835.00000,AG20 Kaho's Reef,,CYM,Cayman Islands,19.33333,-81.07650,1999.00000,Disease unspecified,Porites astreoides,no record,no record,AGGRA,,ReefBase
28836.00000,AG20 Kaho's Reef,,CYM,Cayman Islands,19.33333,-81.07650,1999.00000,Disease unspecified,Porites astreoides,no record,no record,AGGRA,,ReefBase
