"Date","Close","Volumne","Open","High","Low","Close(-1)","return","R1","R2","R3","R4","R5","R6","R7","R8","Mean(return)","Standard deviation(return)"
"2018-10-30",59,23369,59.525,59.875,58.7,58.85,0.0025488530161427115,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-31",58.45,23935,59.7,60.2,58.2,59,-0.009322033898305037,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-01",58.2,25249,57.825,59.075,56.75,58.45,-0.00427715996578272,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-02",58.125,18353,57.775,58.6,57.25,58.2,-0.0012886597938144818,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-05",57.1,21758,57.95,59.125,56.7,58.125,-0.017634408602150514,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-06",54.1,26961,56.525,56.825,54.1,57.1,-0.05253940455341506,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-07",55.525,33091,54.4,55.75,54,54.1,0.026340110905730078,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-08",55.625,30925,55.15,55.75,54.375,55.525,0.0018009905447996654,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-09",55.8,33868,54.8,56.1,54.225,55.625,0.003146067415730286,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-12",56.55,30295,55.7,57.9,55.225,55.8,0.013440860215053764,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-13",62.175,23913,61.7,62.625,61.625,56.55,0.09946949602122017,1,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-14",62.35,17884,61.825,62.725,61.65,62.175,0.0028146361077604227,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-15",63.75,16135,62.525,63.975,62.325,62.35,0.02245388933440254,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-16",66.75,20872,64.2,66.75,64.075,63.75,0.047058823529411764,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-19",69.025,34586,67.05,69.175,66.775,66.75,0.0340823970037454,0,1,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-20",67.125,23920,69,69.5,66.875,69.025,-0.027526258601955893,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-21",66.175,16042,66.675,66.85,65.6,67.125,-0.014152700186219782,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-23",67.825,13667,66.125,68.3,66.1,66.175,0.024933887419720524,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-26",65.55,22135,67.95,67.975,64.95,67.825,-0.0335422042019905,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-27",65.05,15151,66,66.05,64.175,65.55,-0.007627765064836004,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-28",64.5,11963,64.875,65.9,63.85,65.05,-0.00845503458877782,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-29",67.35,19915,65.1,67.475,65.1,64.5,0.044186046511627816,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-11-30",67.55,17942,67.475,67.825,65.95,67.35,0.0029695619896065754,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-12-03",66.9,28715,68.5,68.825,64.9,67.55,-0.009622501850480998,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-12-04",67.75,16008,65.525,68.1,65.125,66.9,0.012705530642750288,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-12-06",66.9,17480,66.9,67.25,65.25,67.75,-0.01254612546125453,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-12-07",67.875,18682,67.575,67.95,66.075,66.9,0.014573991031390048,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-12-10",66.825,14771,67.85,68.15,66.625,67.875,-0.015469613259668466,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-12-11",65.2,19328,66.5,66.65,64.975,66.825,-0.024317246539468762,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-12-12",65.7,13346,65.675,65.875,64.775,65.2,0.007668711656441718,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-12-13",64.825,16878,65.375,65.7,64.1,65.7,-0.013318112633181126,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-12-14",64.5,17730,65.275,66.8,64.45,64.825,-0.005013497878904787,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-12-17",63.825,16673,64.325,64.4,63.025,64.5,-0.010465116279069724,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-12-18",62.65,17459,63.65,63.7,62.125,63.825,-0.01840971406188804,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-12-19",62.7,12159,62.725,63.525,62.2,62.65,0.0007980845969673466,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-12-20",62.375,15415,62.5,63.425,61.8,62.7,-0.005183413078149965,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-12-21",61.125,18641,63.25,63.25,61.025,62.375,-0.02004008016032064,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-12-24",60.3,13806,61.9,61.9,60.225,61.125,-0.01349693251533747,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-12-26",60.375,12400,60.9,61.325,60.25,60.3,0.0012437810945274104,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-12-27",60.575,14258,61.175,61.2,60.2,60.375,0.0033126293995859686,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-12-28",60.65,11756,60.95,61.2,60.55,60.575,0.001238134543953706,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-12-31",60.975,14340,60.85,61.475,60.8,60.65,0.005358615004122058,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2019-01-02",61.7,24592,61.375,63.425,61.25,60.975,0.011890118901189035,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2019-01-03",62.15,14666,62.1,62.725,61.95,61.7,0.007293354943273837,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2019-01-04",61.95,16201,62.775,62.95,61.4,62.15,-0.0032180209171358927,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2019-01-07",61.9,13021,61.95,62.15,61.25,61.95,-0.0008071025020178251,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2019-01-08",62.6,27639,62.6,63.15,62.075,61.9,0.01130856219709213,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2019-01-09",63.775,27715,62.4,64.1,62.375,62.6,0.018769968051118167,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2019-01-10",64.075,29728,63.575,64.225,63.1,63.775,0.004704037632301125,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2019-01-11",67.35,24572,67.7,68.25,66.425,64.075,0.05111197815060462,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-01-14",66.825,21990,67.2,67.625,66.6,67.35,-0.007795100222717023,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-01-15",66.95,17601,67,68.2,66.15,66.825,0.0018705574261129816,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-01-16",65.075,19659,66.25,66.4,64.025,66.95,-0.028005974607916356,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-01-17",64.625,17051,65.1,65.1,64.2,65.075,-0.006915097963887865,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-01-18",66.275,21821,64.7,67.4,64.65,64.625,0.02553191489361711,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-01-22",66.1,12397,66.575,66.825,65.375,66.275,-0.0026405130139571685,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-01-23",64.85,19323,65.5,65.775,63.775,66.1,-0.018910741301059002,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-01-24",63.5,12732,64.875,64.875,63.425,64.85,-0.020817270624518033,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-01-25",62.125,20798,63.125,63.175,61.625,63.5,-0.021653543307086614,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-01-28",62.325,12420,62.275,62.775,61.325,62.125,0.0032193158953722793,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-01-29",62.55,15857,62.15,63.325,61.85,62.325,0.003610108303249006,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-01-30",62.225,12158,63,63.2,61.95,62.55,-0.00519584332533966,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-01-31",60.225,21079,61.9,62.75,60.05,62.225,-0.03214142225793491,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-02-01",60.125,17000,60.875,60.875,59.825,60.225,-0.0016604400166044238,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-02-04",63.05,27814,60.125,63.125,59.65,60.125,0.0486486486486486,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-02-05",61.6,20263,63.05,63.05,61.125,63.05,-0.022997620935765198,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-02-06",60.9,11629,61.2,61.55,60.8,61.6,-0.011363636363636409,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-02-07",59.6,16860,60.8,60.8,59.3,60.9,-0.021346469622331644,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-02-08",58.425,16695,59.675,59.725,58.375,59.6,-0.019714765100671213,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-02-11",59.075,17674,58.425,59.375,57.875,58.425,0.01112537441163895,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-02-12",60.325,20267,59.7,61.325,59.45,59.075,0.021159542953872196,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-02-13",59.775,15736,59.85,60.4,59.55,60.325,-0.009117281392457592,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-02-14",58.7,19771,59.25,59.725,58.5,59.775,-0.01798410706817224,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-02-15",59.525,14077,58.7,60.275,58.125,58.7,0.014054514480408785,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-02-19",56.525,16115,58.875,58.925,56.525,59.525,-0.0503989920201596,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-02-20",52.975,35075,56.275,56.4,52.25,56.525,-0.06280406899601941,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-02-21",55.95,24802,54.4,55.975,53.725,52.975,0.056158565361019375,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-02-22",55.45,20096,55.6,56.6,55.225,55.95,-0.008936550491510277,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-02-25",53.9,24589,54.85,54.9,52.75,55.45,-0.027953110910730463,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-02-26",55.725,23019,54.925,56.475,54.3,53.9,0.033858998144712486,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-02-27",55.6,19990,54.65,56.875,54.225,55.725,-0.0022431583669807087,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-02-28",55.875,14583,55.45,56.625,55.2,55.6,0.0049460431654676,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-01",56.4,22196,55.7,57.575,55.675,55.875,0.009395973154362391,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-04",57.325,20137,57.375,57.8,56.825,56.4,0.016400709219858232,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-05",57.9,15958,57.725,58.6,57.4,57.325,0.010030527692978556,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-06",57.075,16731,57.675,57.725,56.6,57.9,-0.014248704663212363,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-07",57.725,26656,57.925,58.15,57.15,57.075,0.011388523872098091,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-08",60.55,36283,57.975,60.725,57.85,57.725,0.048938934603724484,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-11",62.85,44820,60.75,63.5,60.15,60.55,0.037985136251032274,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-12",63.65,30612,63,63.85,62.025,62.85,0.012728719172633208,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-13",80.825,34748,80.5,81.95,79.85,63.65,0.26983503534956804,1,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-14",83.525,24330,80.75,83.6,80.725,80.825,0.03340550572223944,0,0,0,0,0,1,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-15",86.525,27022,83.65,86.525,83.45,83.525,0.03591739000299311,0,0,0,0,0,1,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-18",87.8,35094,88.325,88.875,85.325,86.525,0.014735625541750839,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-19",87.25,26942,88.2,88.5,85.625,87.8,-0.006264236902050082,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-20",90.25,21830,87.55,90.25,87.3,87.25,0.034383954154727794,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-21",94.75,37691,90.55,94.75,90.375,90.25,0.04986149584487535,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-22",95.675,44352,96.025,97.825,91.025,94.75,0.009762532981530313,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-25",95.55,29821,97.1,97.35,94.5,95.675,-0.0013065064018813694,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-26",95.325,21749,96.225,96.225,94.2,95.55,-0.0023547880690737238,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-27",94.8,24706,95.05,95.2,92.8,95.325,-0.005507474429583065,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-28",91.8,20907,93.625,94.75,91.8,94.8,-0.03164556962025317,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-03-29",88.55,37183,90.75,92.4,87.575,91.8,-0.035403050108932466,0,0,1,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-01",88.5,28637,87.3,89.325,86.25,88.55,-0.0005646527385657499,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-02",91.5,25397,89.225,91.5,89.2,88.5,0.03389830508474576,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-03",94.85,29666,92.1,95.075,92.1,91.5,0.036612021857923435,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-04",97.85,33885,93.95,97.85,93.85,94.85,0.0316288877174486,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-05",98.975,37075,99.225,99.825,96.1,97.85,0.011497189575881452,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-08",98.15,23172,98.575,98.925,96.85,98.975,-0.008335438241980183,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-09",95.15,19249,96.75,97.1,95.15,98.15,-0.030565461029037184,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-10",96.45,25336,94,97.325,93.525,95.15,0.013662637940094556,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-11",97.7,28650,99.45,99.45,96.5,96.45,0.012960082944530845,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-12",98.5,21613,96.675,98.725,95.1,97.7,0.008188331627430882,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-15",98.3,14639,99.05,99.4,97.425,98.5,-0.002030456852791907,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-16",97.125,21073,99.025,99.025,96.1,98.3,-0.011953204476093562,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-17",96.125,22254,97.225,97.875,94.475,97.125,-0.010296010296010296,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-18",96.75,19142,96.525,97.025,94.35,96.125,0.006501950585175552,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-22",93.775,23190,97.3,97.325,93.75,96.75,-0.0307493540051679,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-23",92.375,31044,93.25,94.95,91.725,93.775,-0.014929352172753992,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-24",92.775,18869,92.25,93.125,91.55,92.375,0.004330175913396544,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-25",89.775,16845,91,91.25,89.775,92.775,-0.03233629749393694,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-26",88.75,27174,89.425,91.425,88.475,89.775,-0.01141743247006411,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-29",88.05,18145,88.75,89.125,87.025,88.75,-0.007887323943662004,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-04-30",88.225,22342,88.55,89.8,87.7,88.05,0.0019875070982396043,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-01",91.225,21096,87.875,91.225,87.55,88.225,0.03400396712949844,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-02",92.75,28361,92,93.825,91.25,91.225,0.016716908742121193,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-03",92.75,19257,92.35,93.725,91.975,92.75,0,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-06",89.75,5945,89.75,89.75,89.75,92.75,-0.03234501347708895,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-07",89.25,46940,88.725,91.35,85.375,89.75,-0.005571030640668524,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-08",88.55,24681,89.25,90.4,87.575,89.25,-0.007843137254901992,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-09",90,32733,87.675,90.2,85.975,88.55,0.01637492941840771,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-10",89.675,27132,89.525,90.125,88.425,90,-0.0036111111111111426,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-13",87.75,15578,88.8,89.975,87.75,89.675,-0.021466406467800358,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-14",90.05,21408,89.125,91.1,88.425,87.75,0.02621082621082618,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-15",91.925,14981,90.45,92.05,90.4,90.05,0.020821765685730152,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-16",92.4,11966,90.8,92.85,90.05,91.925,0.005167255915148311,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-17",93,16876,91.875,93.025,90.175,92.4,0.0064935064935064315,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-20",93,13707,93,94.325,91.925,93,0,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-21",91.375,10958,92.75,93.375,91.025,93,-0.01747311827956989,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-22",91.05,8907,90.9,92.25,90.3,91.375,-0.0035567715458276646,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-23",90.95,13734,91.525,91.775,89.675,91.05,-0.0010982976386600144,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-24",87.95,13594,89.7,90.95,87.95,90.95,-0.032985156679494226,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-28",85.7,24535,87.275,88.125,84.325,87.95,-0.025582717453098352,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-29",87.8,19800,85.175,88.325,84.475,85.7,0.024504084014002267,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-30",87.875,19994,87.3,88.175,85.975,87.8,0.0008542141230068661,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-05-31",85.925,22684,87.575,88.325,85.2,87.875,-0.022190611664295905,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-03",84.525,22683,85.85,87.125,83.55,85.925,-0.01629327902240316,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-04",85.8,19195,84.775,85.925,84.25,84.525,0.015084294587400076,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-05",86.275,20237,85.3,86.4,84.775,85.8,0.005536130536130636,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-06",86.35,24674,86.275,86.925,84.7,86.275,0.0008693132425382628,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-07",83.35,20066,85.9,85.9,83.35,86.35,-0.03474232773595831,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-10",86.2,33551,83.4,86.725,83.3,83.35,0.03419316136772656,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-11",84.375,29564,85.8,86.425,83.2,86.2,-0.021171693735498872,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-12",82.525,22300,82.55,83.35,81.5,84.375,-0.02192592592592586,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-13",82.825,24770,82,83.75,81.55,82.525,0.003635262041805479,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-14",80.625,20668,82.875,84.2,79.825,82.825,-0.026562028373075794,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-17",82.25,19661,80.225,82.425,79.9,80.625,0.020155038759689922,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-18",81.7,19709,82.025,83.675,81.45,82.25,-0.006686930091185376,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-19",83,19807,81.05,83.175,80.925,81.7,0.015911872705018325,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-20",80.9,18404,82.35,83.85,80.525,83,-0.02530120481927704,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-21",77.9,15870,80.25,80.475,77.9,80.9,-0.037082818294190356,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-24",74.225,33086,77.225,78.15,73.95,77.9,-0.0471758664955072,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-25",76.175,27752,74.675,76.85,74.25,74.225,0.026271471876052582,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-26",75.475,20463,74.725,77,74.525,76.175,-0.009189366590088649,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-27",77.175,18362,75.6,77.85,75.25,75.475,0.02252401457436241,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-06-28",76,28223,76.35,79.825,75.75,77.175,-0.01522513767411723,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-07-01",78.7,23350,77.2,78.975,76.85,76,0.03552631578947372,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-07-02",78.975,18244,78.8,80.275,78.7,78.7,0.0034942820838626616,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-07-03",78.375,14848,79.125,80.85,77.825,78.975,-0.007597340930674192,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-07-05",77.05,19406,77.825,77.925,76.3,78.375,-0.01690590111642747,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-07-08",76.075,33631,77.15,78.325,75.575,77.05,-0.012654120700843536,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-07-09",79.075,24883,76.05,79.075,75.5,76.075,0.03943476832073611,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-07-10",81.725,43645,79.925,82.85,79.2,79.075,0.033512488144166824,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-07-11",71.6,32601,72.7,73.3,71.525,81.725,-0.12389109819516672,1,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-07-12",73.225,26010,72,73.675,72,71.6,0.022695530726256984,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-07-15",73.9,19872,73.6,74.475,72.725,73.225,0.009218163195630064,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-07-16",75.3,24335,74.35,75.475,73.975,73.9,0.01894451962110949,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-07-17",77.825,21695,76.075,77.925,75.95,75.3,0.033532536520584404,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-07-18",76.9,26254,77.975,78.125,75.625,77.825,-0.01188564086090584,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-07-19",78.925,25837,77.075,79.475,76.125,76.9,0.026332899869960874,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-07-22",79.2,19720,79.5,80.275,78.075,78.925,0.003484320557491361,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-07-23",81.8,21407,80,81.875,79.5,79.2,0.032828282828282755,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-07-24",80.85,19528,81.525,81.975,80.375,81.8,-0.011613691931540377,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-07-25",78.65,23601,81.2,81.475,77.95,80.85,-0.027210884353741357,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2019-07-26",79.45,13928,79.075,79.925,78.675,78.65,0.010171646535282863,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
