"word","pos"
"amygdaliform","A"
"amygdaline","A"
"amygdaloidal","A"
"amygdaloid","A"
"amylaceous","A"
"amylic","A"
"amyloid","A"
"amylolytic","A"
"an-end","A"
"anabantid","A"
"Anabaptist","A"
"anabatic","A"
"anabiotic","A"
"anabolic","A"
"anacanthous","A"
"anacardiaceous","A"
"anachronic","A"
"anachronistic","A"
"anachronous","A"
"anaclastic","A"
"anaclinal","A"
"anaclitic","A"
"anacoluthic","A"
"anacoustic","A"
"Anacreontic","A"
"anacrogynous","A"
"anacrustic","A"
"anacusic","A"
"anadromous","A"
"anaemic","A"
"anaerobic","A"
"anaerobiotic","A"
"anaesthetic","A"
"anagenetical","A"
"anagenetic","A"
"anaglyphical","A"
"anaglyphic","A"
"anaglyptical","A"
"anaglyptic","A"
"anagogic","A"
"anagrammatical","A"
"anagrammatic","A"
"analectic","A"
"analemmatic","A"
"analeptic","A"
"analgesic","A"
"analogical","A"
"analogistic","A"
"analogous","A"
"analphabetic","A"
"analysable","A"
"analytic","A"
"analyzable","A"
"anal","A"
"anamnestic","A"
"anamorphic","A"
"anandrous","A"
"ananthous","A"
"anapaestic","A"
"anapestic","A"
"anaphoral","A"
"anaphrodisiac","A"
"anaphylactic","A"
"anaplastic","A"
"anapophysial","A"
"anaptotic","A"
"anaptyctical","A"
"anaptyctic","A"
"anarchic","A"
"anarchistic","A"
"anarthric","A"
"anarthrous","A"
"anasarcous","A"
"anastigmatic","A"
"anastomotic","A"
"anathematic","A"
"anatine","A"
"Anatolian","A"
"Anatolic","A"
"anatomical","A"
"anatomicopathological","A"
"anatomisable","A"
"anatomizable","A"
"anatropous","A"
"Anaxagorean","A"
"Anaximandrian","A"
"ancestral","A"
"anchorable","A"
"anchoretic","A"
"anchoritic","A"
"anchorless","A"
"anchorlike","A"
"anchory","A"
"anchylotic","A"
"ancient","A"
"ancillary","A"
"ancipital","A"
"anconal","A"
"anconoid","A"
"ancr<U+FFFD>","A"
"Andalusian","A"
"Andaman","A"
"andante","A"
"andantino","A"
"Andean","A"
"andesitic","A"
"Andorran","A"
"Andorra","A"
"androcentric","A"
"androcratic","A"
"androdioecious","A"
"androecial","A"
"androgenic","A"
"androgenous","A"
"androgynous","A"
"android","A"
"andromonoecious","A"
"andropetalous","A"
"anecdotal","A"
"anecdotic","A"
"anechoic","A"
"anelastic","A"
"anelectric","A"
"anemic","A"
"anemochorous","A"
"anemographic","A"
"anemometrical","A"
"anemometric","A"
"anemophilous","A"
"anemotropic","A"
"anencephalic","A"
"anepigraphic","A"
"anergic","A"
"aneroid","A"
"anesthetic","A"
"aneuch","A"
"aneuploid","A"
"aneuric","A"
"aneurismal","A"
"aneurysmal","A"
"anfractuous","A"
"Angelican","A"
"angelic","A"
"Angevin","A"
"anginal","A"
"angioblastic","A"
"angiocardiographic","A"
"angiocarpous","A"
"angiomatous","A"
"angiospermous","A"
"Anglian","A"
"Anglican","A"
"Anglic","A"
"Anglo-American","A"
"Anglo-Australian","A"
"Anglo-Catholic","A"
"Anglo-French","A"
"Anglo-Gallic","A"
"Anglo-Indian","A"
"Anglo-Irish","A"
"Anglo-Norman","A"
"Anglo-Saxon","A"
"Anglomaniacal","A"
"Anglophiliac","A"
"Anglophobiac","A"
"Anglophone","A"
"angrier","A"
"angriest","A"
"angry","A"
"anguilliform","A"
"anguine","A"
"anguished","A"
"angular","A"
"angulate","A"
"angulous","A"
"anharmonic","A"
"anhedonic","A"
"anhemitonic","A"
"anhidrotic","A"
"anhydremic","A"
"anhydrotic","A"
"anhydrous","A"
"aniconic","A"
"anile","A"
"anilidic","A"
"animadversional","A"
"animalcular","A"
"animalculous","A"
"animalic","A"
"animalistic","A"
"animal","A"
"animated","A"
"animate","A"
"animatistic","A"
"animato","A"
"animistic","A"
"animist","A"
"anionic","A"
"aniseikonic","A"
"anisic","A"
"anisocarpic","A"
"anisodactylous","A"
"anisodactyl","A"
"anisodont","A"
"anisogametic","A"
"anisogamous","A"
"anisomerous","A"
"anisometric","A"
"anisometropic","A"
"anisophyllous","A"
"anisopteran","A"
"anisotropic","A"
"ankle-deep","A"
"ankylotic","A"
"annalistic","A"
"Annamese","A"
"annectent","A"
"annelid","A"
"annexable","A"
"annexational","A"
"annihilable","A"
"annihilationistical","A"
"annihilationistic","A"
"annihilative","A"
"anniversary","A"
"annotative","A"
"annotatory","A"
"annotinous","A"
"announceable","A"
"annoying","A"
"annual","A"
"annular","A"
"annulate","A"
"annullable","A"
"annulose","A"
"annunciable","A"
"annunciative","A"
"annunciatory","A"
"anodic","A"
"anodyne","A"
"anoetic","A"
"anomalistic","A"
"anomalous","A"
"anomic","A"
"anonymous","A"
"anopisthographic","A"
"anorectal","A"
"anorectic","A"
"anorthic","A"
"anorthitic","A"
"anosmatic","A"
"anosmic","A"
"another-guess","A"
"anourous","A"
"anoxaemic","A"
"anoxemic","A"
"anoxic","A"
"Ansarian","A"
"ansate","A"
"anserine","A"
"answerable","A"
"answerless","A"
"antacid","A"
"Antaean","A"
"antagonisable","A"
"antagonistic","A"
"antagonizable","A"
"antalkaline","A"
"antarctic","A"
"Antarctic","A"
"antarthritic","A"
"antasthmatic","A"
"antatrophic","A"
"ante-bellum","A"
"ante-Christum","A"
"ante-mortem","A"
"ante-Nicene","A"
"antebellum","A"
"antecedental","A"
"antecedent","A"
"antediluvian","A"
"antefixal","A"
"antelopian","A"
"antelopine","A"
"antemeridian","A"
"antemundane","A"
"antenatal","A"
"antennal","A"
"antennary","A"
"antennate","A"
"antenniform","A"
"antennular","A"
"antenuptial","A"
"anteorbital","A"
"antepenultimate","A"
"anteprandial","A"
"anteprohibition","A"
"anterior","A"
"anteroparietal","A"
"antheral","A"
"antheridial","A"
"antherless","A"
"Anthesteriac","A"
"anthocarpous","A"
"anthological","A"
"anthophyllitic","A"
"anthozoan","A"
"anthracitic","A"
"anthracoid","A"
"anthracotic","A"
"anthropocentric","A"
"anthropogenetic","A"
"anthropogenic","A"
"anthropogeographical","A"
"anthropogeographic","A"
"anthropographic","A"
"anthropoidal","A"
"anthropoid","A"
"anthropolatric","A"
"anthropological","A"
"anthropologic","A"
"anthropometrical","A"
"anthropometric","A"
"anthropomorphic","A"
"anthropomorphous","A"
"anthroponomical","A"
"anthropopathic","A"
"anthropophagic","A"
"anthroposophical","A"
"anthroposophic","A"
"anti-American","A"
"anti-Arab","A"
"anti-Aristotelian","A"
"anti-Australian","A"
"anti-Austrian","A"
"anti-Austria","A"
"anti-Bible","A"
"anti-Biblical","A"
"anti-Bolshevik","A"
"anti-Bolshevistic","A"
"anti-Bolshevist","A"
"anti-British","A"
"anti-Calvinistical","A"
"anti-Calvinistic","A"
"anti-Calvinist","A"
"anti-Catholic","A"
"anti-Darwinian","A"
"anti-Darwinist","A"
"anti-Darwin","A"
"anti-English","A"
"anti-European","A"
"anti-Europe","A"
"anti-France","A"
"anti-French","A"
"anti-Freudian","A"
"anti-Freud","A"
"anti-Germanic","A"
"anti-Germanization","A"
"anti-German","A"
"anti-Greece","A"
"anti-Greek","A"
"anti-heroic","A"
"anti-idealistic","A"
"anti-idealist","A"
"anti-immigration","A"
"anti-imperialistic","A"
"anti-imperialist","A"
"anti-indemnity","A"
"anti-induction","A"
"anti-inductive","A"
"anti-intellectual","A"
"anti-isolationist","A"
"anti-isolation","A"
"anti-Italian","A"
"anti-Japanese","A"
"anti-Jesuitical","A"
"anti-Jesuitic","A"
"anti-Jesuit","A"
"anti-Jewish","A"
"anti-Judaic","A"
"anti-Judaistic","A"
"anti-Judaist","A"
"anti-Latin","A"
"anti-Malthusian","A"
"Anti-Masonic","A"
"anti-Mexican","A"
"anti-mony-yellow","A"
"anti-Negro","A"
"anti-Nordic","A"
"anti-Orientalist","A"
"anti-Oriental","A"
"anti-Platonic","A"
"anti-Platonist","A"
"anti-Plato","A"
"anti-Polish","A"
"anti-Populist","A"
"anti-Protestant","A"
"anti-Puritan","A"
"anti-Roman","A"
"anti-Russian","A"
"anti-Russia","A"
"anti-Scandinavia","A"
"anti-Scripture","A"
"anti-Scripturist","A"
"anti-Semitic","A"
"anti-Serb","A"
"anti-Slavic","A"
"anti-Socrates","A"
"anti-Socratic","A"
"anti-Spain","A"
"anti-Spanish","A"
"anti-Sweden","A"
"anti-Swedish","A"
"anti-Teutonic","A"
"anti-Teuton","A"
"anti-Trinitarian","A"
"anti-Turkish","A"
"anti-Zionist","A"
"antiagglutinant","A"
"antiagglutination","A"
"antiagglutinative","A"
"antiaggression","A"
"antiaggressive","A"
"antiaircraft","A"
"antialcoholic","A"
"antiannexationist","A"
"antiannexation","A"
"antiaphrodisiac","A"
"antiaristocracy","A"
"antiaristocratical","A"
"antiaristocratic","A"
"antiatheism","A"
"antiatheistical","A"
"antiatheistic","A"
"antiatheist","A"
"antibacchic","A"
"antibacterial","A"
"antiballistic","A"
"antibilious","A"
"antibiotic","A"
"antiblastic","A"
"anticapitalistic","A"
"anticapitalist","A"
"anticarious","A"
"anticaste","A"
"anticatalytic","A"
"anticatarrhal","A"
"anticensorial","A"
"anticensorious","A"
"anticentralist","A"
"anticentralization","A"
"anticeremonialist","A"
"anticeremonial","A"
"anticeremonious","A"
"antichloristic","A"
"anticholinergic","A"
"antichristian","A"
"antichurch","A"
"anticipant","A"
"anticipatable","A"
"anticipative","A"
"anticipatory","A"
"anticivic","A"
"anticivilian","A"
"anticivil","A"
"anticlassicalist","A"
"anticlassical","A"
"anticlassicist","A"
"anticlastic","A"
"anticlergy","A"
"anticlerical","A"
"anticlimactic","A"
"anticlinal","A"
"anticlockwise","A"
"anticlogging","A"
"anticoagulant","A"
"anticoagulating","A"
"anticoagulation","A"
"anticommercialistic","A"
"anticommercialist","A"
"anticommercial","A"
"anticommunistical","A"
"anticommunistic","A"
"anticommunist","A"
"anticommutative","A"
"anticonfederationist","A"
"anticonfederative","A"
"anticonservative","A"
"anticonstitutionalist","A"
"anticonstitutional","A"
"anticonstitution","A"
"anticontagious","A"
"anticonventionalist","A"
"anticonventional","A"
"anticonvention","A"
"anticonvulsant","A"
"anticorrosion","A"
"anticorrosive","A"
"anticosmetics","A"
"anticreational","A"
"anticreationist","A"
"anticreation","A"
"anticreative","A"
"anticritical","A"
"anticryptic","A"
"anticyclical","A"
"anticyclic","A"
"anticyclone","A"
"anticyclonic","A"
"anticynical","A"
"anticynic","A"
"antic","A"
"antidancing","A"
"antidemocratical","A"
"antidemocratic","A"
"antidepressant","A"
"antidiphtheritic","A"
"antidiuretic","A"
"antidivorce","A"
"antidogmatical","A"
"antidogmatic","A"
"antidogmatist","A"
"antidomestic","A"
"antidotal","A"
"antidotical","A"
"antidraft","A"
"antidromic","A"
"antidrug","A"
"antidynastical","A"
"antidynastic","A"
"antidynasty","A"
"antiecclesiastical","A"
"antiecclesiastic","A"
"antieducational","A"
"antieducationist","A"
"antieducation","A"
"antiegoistical","A"
"antiegoistic","A"
"antiegotistical","A"
"antiegotistic","A"
"antiegotist","A"
"antiempirical","A"
"antiempiricist","A"
"antiempiric","A"
"antienergistic","A"
"antienthusiastic","A"
"antienzymatic","A"
"antierosion","A"
"antierosive","A"
"antievolutional","A"
"antievolutionary","A"
"antievolutionistic","A"
"antievolutionist","A"
"antievolution","A"
"antiexpansionist","A"
"antiexpansion","A"
"antiexpressionistic","A"
"antiexpressionist","A"
"antiexpressive","A"
"antifascist","A"
"antifebrile","A"
"antifeministic","A"
"antifeminist","A"
"antiferromagnetic","A"
"antifeudalistic","A"
"antifeudalization","A"
"antifeudal","A"
"antifoaming","A"
"antifouling","A"
"antifrictional","A"
"antifriction","A"
"antifundamentalist","A"
"antifungal","A"
"antigambling","A"
"antigenic","A"
"antignostical","A"
"antignostic","A"
"antigovernmental","A"
"antigovernment","A"
"antigraft","A"
"antigrammatical","A"
"antigravitational","A"
"antigravitation","A"
"antigravity","A"
"Antiguan","A"
"antihierarchal","A"
"antihierarchical","A"
"antihierarchic","A"
"antihistaminic","A"
"antihumanistic","A"
"antihumanist","A"
"antihuman","A"
"antihunting","A"
"antihygienic","A"
"antihypnotic","A"
"antihysteric","A"
"antiketogenic","A"
"antilabor","A"
"antileague","A"
"antileveling","A"
"antilevelling","A"
"antiliberalistic","A"
"antiliberalist","A"
"antiliberal","A"
"antiliquor","A"
"antiliturgical","A"
"antiliturgic","A"
"antiliturgy","A"
"Antillean","A"
"antilogarithmic","A"
"antilogistic","A"
"antilottery","A"
"antimachination","A"
"antimachinery","A"
"antimachine","A"
"antimagnetic","A"
"antimalarial","A"
"antimaterialistic","A"
"antimaterialist","A"
"antimechanistic","A"
"antimechanist","A"
"antimechanization","A"
"antimediaevalist","A"
"antimediaeval","A"
"antimedical","A"
"antimedication","A"
"antimedicative","A"
"antimedicine","A"
"antimedievalist","A"
"antimedieval","A"
"antimere","A"
"antimerger","A"
"antimerging","A"
"antimeric","A"
"antimethodical","A"
"antimethodic","A"
"antimethod","A"
"antimicrobial","A"
"antimilitaristic","A"
"antimilitarist","A"
"antimilitary","A"
"antiministerialist","A"
"antiministerial","A"
"antimissile","A"
"antimodernistic","A"
"antimodernist","A"
"antimodernization","A"
"antimodern","A"
"antimonarchal","A"
"antimonarchial","A"
"antimonarchical","A"
"antimonarchic","A"
"antimonarchistic","A"
"antimonarchist","A"
"antimonarchy","A"
"antimonarch","A"
"antimonial","A"
"antimonic","A"
"antimonopolistic","A"
"antimonopolist","A"
"antimonopolization","A"
"antimonopoly","A"
"antimonous","A"
"antimoralistic","A"
"antimoralist","A"
"antimorality","A"
"antimoral","A"
"antimusical","A"
"antimystical","A"
"antimystic","A"
"antinarcotic","A"
"antinationalistic","A"
"antinationalist","A"
"antinationalization","A"
"antinational","A"
"antinaturalistic","A"
"antinaturalist","A"
"antinatural","A"
"antineuralgic","A"
"antineuritic","A"
"antineutral","A"
"antinihilistic","A"
"antinihilist","A"
"antinodal","A"
"antinoise","A"
"antinomian","A"
"antinomical","A"
"antinomic","A"
"antinormal","A"
"Antiochian","A"
"antiodontalgic","A"
"antioptimistical","A"
"antioptimistic","A"
"antioptimist","A"
"antiorthodox","A"
"antioxidizing","A"
"antioxygenating","A"
"antipacifistic","A"
"antipacifist","A"
"antipapacy","A"
"antipapalist","A"
"antipapal","A"
"antipapistical","A"
"antipapistic","A"
"antipapist","A"
"antiparallel","A"
"antiparasitical","A"
"antiparasitic","A"
"antiparliamentary","A"
"antiparliament","A"
"antipathetic","A"
"antipathogenic","A"
"antipatriarchal","A"
"antipatriotic","A"
"antipedal","A"
"antiperiodic","A"
"antiperistaltic","A"
"antipersonnel","A"
"antiperspirant","A"
"antipestilence","A"
"antipestilential","A"
"antipestilent","A"
"antipetalous","A"
"antiphilosophical","A"
"antiphilosophic","A"
"antiphilosophy","A"
"antiphlogistic","A"
"antiphonal","A"
"antiphonary","A"
"antiphonic","A"
"antiphrastical","A"
"antiphrastic","A"
"antiphysical","A"
"antiplastic","A"
"antipodal","A"
"antipodean","A"
"antipoetical","A"
"antipoetic","A"
"antipolar","A"
"antipolitical","A"
"antipolitics","A"
"antipollution","A"
"antipopularization","A"
"antipoverty","A"
"antipragmatical","A"
"antipragmatic","A"
"antipragmatist","A"
"antiprelatist","A"
"antipriesthood","A"
"antipriest","A"
"antiproductive","A"
"antiproductivity","A"
"antiprohibitionist","A"
"antiprohibition","A"
"antipruritic","A"
"antipsalmist","A"
"antipuritan","A"
"antipyretic","A"
"antipyrotic","A"
"antiquarian","A"
"antiquated","A"
"antique","A"
"antirachitic","A"
"antiracial","A"
"antiracing","A"
"antiradiant","A"
"antiradiating","A"
"antiradiation","A"
"antiradical","A"
"antirationalistic","A"
"antirationalist","A"
"antirationality","A"
"antirational","A"
"antireacting","A"
"antireaction","A"
"antireactive","A"
"antirealistic","A"
"antirealist","A"
"antireality","A"
"antireducing","A"
"antireduction","A"
"antireductive","A"
"antired","A"
"antireflexive","A"
"antireforming","A"
"antireformist","A"
"antireform","A"
"antireligionist","A"
"antireligion","A"
"antireligious","A"
"antirent","A"
"antirepublican","A"
"antirestoration","A"
"antirevisionist","A"
"antirevolution","A"
"antirheumatic","A"
"antiritualistic","A"
"antiritualist","A"
"antiritual","A"
"antiromance","A"
"antiromanticist","A"
"antiromantic","A"
"antiroyalist","A"
"antiroyal","A"
"antirust","A"
"antisceptical","A"
"antischolastic","A"
"antischool","A"
"antiscience","A"
"antiscientific","A"
"antiscorbutic","A"
"antiscriptural","A"
"antisensitivity","A"
"antisensitizing","A"
"antisensuality","A"
"antisensuous","A"
"antisepalous","A"
"antiseptic","A"
"antisiccative","A"
"antiskeptical","A"
"antiskidding","A"
"antiskid","A"
"antislavery","A"
"antislip","A"
"antismoking","A"
"antisocial","A"
"antisolar","A"
"antisophistic","A"
"antisophist","A"
"antisoporific","A"
"antispasmodic","A"
"antispiritualistic","A"
"antispiritualist","A"
"antispiritual","A"
"antisplitting","A"
"antispreading","A"
"antistalling","A"
"antistate","A"
"antistatic","A"
"antistatist","A"
"antistimulant","A"
"antistrike","A"
"antistrophal","A"
"antistrophic","A"
"antisubmarine","A"
"antisudorific","A"
"antisuffrage","A"
"antisuffragist","A"
"antisupernaturalistic","A"
"antisupernaturalist","A"
"antisupernatural","A"
"antisymmetrical","A"
"antisymmetric","A"
"antisymmetry","A"
"antisyndicalist","A"
"antisyndication","A"
"antisynod","A"
"antisyphilitic","A"
"antitank","A"
"antitarnishing","A"
"antitarnish","A"
"antitartaric","A"
"antitaxation","A"
"antitax","A"
"antitemperance","A"
"antitheologian","A"
"antitheological","A"
"antitheologizing","A"
"antitheology","A"
"antithetical","A"
"antithetic","A"
"antitonic","A"
"antitoxic","A"
"antitrade","A"
"antitraditionalist","A"
"antitraditional","A"
"antitradition","A"
"antituberculous","A"
"antitussive","A"
"antitypical","A"
"antitypic","A"
"antiunion","A"
"antiutilitarian","A"
"antivaccination","A"
"antiviral","A"
"antivirus","A"
"antiwar","A"
"anti","A"
"antlered","A"
"antlerless","A"
"antliate","A"
"antlike","A"
"antodontalgic","A"
"antonomastical","A"
"antonomastic","A"
"antonymous","A"
"antral","A"
"antrorse","A"
"anucleate","A"
"anuran","A"
"anuretic","A"
"anuric","A"
"anurous","A"
"anxious","A"
"aoristic","A"
"aortal","A"
"aortic","A"
"apartmental","A"
"apatetic","A"
"apathetic","A"
"apeak","A"
"apelike","A"
"aperient","A"
"aperiodic","A"
"aperitive","A"
"apertural","A"
"apertured","A"
"apetalous","A"
"aphacic","A"
"aphaeretic","A"
"aphakial","A"
"aphakic","A"
"aphanitic","A"
"aphasic","A"
"aphelian","A"
"apheliotropic","A"
"apheretic","A"
"aphetic","A"
"aphidian","A"
"aphidious","A"
"aphonic","A"
"aphorismatic","A"
"aphorismic","A"
"aphoristic","A"
"aphotic","A"
"aphrodisiac","A"
"aphyllous","A"
"apiaceous","A"
"apian","A"
"apiarian","A"
"apical","A"
"apiculate","A"
"apicultural","A"
"Apiezon","A"
"apish","A"
"apivorous","A"
"aplacental","A"
"aplanatic","A"
"aplastic","A"
"aplitic","A"
"apneal","A"
"apneic","A"
"apneustic","A"
"apnoeal","A"
"apnoeic","A"
"apocalyptic","A"
"apocarpous","A"
"apocatastatic","A"
"apocentric","A"
"apochromatic","A"
"apocopic","A"
"apocrine","A"
"apocryphal","A"
"apocynaceous","A"
"apodal","A"
"apodemal","A"
"apodictic","A"
"apodous","A"
"apogamic","A"
"apogamous","A"
"apogeal","A"
"apogeotropic","A"
"apographical","A"
"apographic","A"
"apokatastatic","A"
"apolitical","A"
"Apollonian","A"
"apologal","A"
"apologetic","A"
"apomictic","A"
"aponeurotic","A"
"apopemptic","A"
"apophonic","A"
"apophthegmatical","A"
"apophthegmatic","A"
"apophysate","A"
"apophyseal","A"
"apophysial","A"
"apoplectic","A"
"apoplectiform","A"
"apoplectoid","A"
"aposematic","A"
"aposiopetic","A"
"aposporic","A"
"apostate","A"
"apostolic","A"
"apostrophic","A"
"apothecial","A"
"apothegmatical","A"
"apothegmatic","A"
"apotropaic","A"
"Appalachian","A"
"appalling","A"
"apparent","A"
"apparitional","A"
"appassionato","A"
"appaum<U+FFFD>","A"
"appealable","A"
"appealing","A"
"appeasable","A"
"appellant","A"
"appellate","A"
"appellative","A"
"appendaged","A"
"appendant","A"
"appendiceal","A"
"appendicular","A"
"appendiculate","A"
"apperceptive","A"
"appetitive","A"
"appetizing","A"
"applaudable","A"
"applausive","A"
"appliable","A"
"applicable","A"
"applicative","A"
"applicatory","A"
"applied","A"
"appliqu<U+FFFD>","A"
"appointable","A"
"appointed","A"
"appointive","A"
"apportionable","A"
"apposable","A"
"appositely","A"
"apposite","A"
"appositional","A"
"appositively","A"
"appositive","A"
"appraisable","A"
"appraisive","A"
"appreciable","A"
"appreciational","A"
"appreciative","A"
"appreciatory","A"
"apprehensible","A"
"apprehensive","A"
"appressed","A"
"approachable","A"
"approachless","A"
"approbative","A"
"appropriable","A"
"appropriate","A"
"appropriative","A"
"approvable","A"
"approximal","A"
"approximate","A"
"appulsive","A"
"appurtenant","A"
"apraxic","A"
"aprioristic","A"
"apronlike","A"
"apropos","A"
"aprowl","A"
"apsidal","A"
"apteral","A"
"apterial","A"
"apterous","A"
"apterygial","A"
"apterygote","A"
"aptitudinal","A"
"apt","A"
"Apulian","A"
"apyretic","A"
"aquarial","A"
"aquarian","A"
"Aquarius","A"
"aquatic","A"
"aqua","A"
"aqueous","A"
"aquicultural","A"
"aquiline","A"
"aquiver","A"
"arabesque","A"
"Arabian","A"
"Arabic","A"
"arabinosic","A"
"arable","A"
"araceous","A"
"arachidic","A"
"arachnidan","A"
"arachnoid","A"
"araeostyle","A"
"araeosystyle","A"
"Aragonese","A"
"Aragon","A"
"araliaceous","A"
"Aramaic","A"
"Aram","A"
"araneiform","A"
"araneose","A"
"Aran","A"
"Araucanian","A"
"araucarian","A"
"Arawakan","A"
"arbitrable","A"
"arbitral","A"
"arbitrary","A"
"arbitrational","A"
"arbitrative","A"
"arboraceous","A"
"arboreal","A"
"arbored","A"
"arboreous","A"
"arborescent","A"
"arboresque","A"
"arboricultural","A"
"arborous","A"
"Arcadian","A"
"Arcadic","A"
"arcane","A"
"arcform","A"
"Archaean","A"
"archaeological","A"
"Archaeozoic","A"
"archaic","A"
"archaistic","A"
"archangelical","A"
