"International Category ID","International Category Name","International Sector Code","International Sector Name","Transaction Type ID","Transaction Type Name","Fiscal Year","current_amount","constant_amount"
2,Health and Population,122,Basic Health,3,Disbursements,2010,983217887,1149165253
2,Health and Population,122,Basic Health,3,Disbursements,2011,1192948640,1367016505
2,Health and Population,122,Basic Health,3,Disbursements,2012,1150879178,1294278673
2,Health and Population,122,Basic Health,3,Disbursements,2013,1335792032,1475089978
2,Health and Population,122,Basic Health,3,Disbursements,2014,1518089355,1644743088
2,Health and Population,122,Basic Health,3,Disbursements,2015,1899591382,2034552753
2,Health and Population,122,Basic Health,3,Disbursements,2016,1989108966,2111726489
2,Health and Population,122,Basic Health,3,Disbursements,2017,1919319073,2002102024
2,Health and Population,122,Basic Health,3,Disbursements,2018,1963399099,2001485313
2,Health and Population,122,Basic Health,3,Disbursements,2019,1998131332,1998131332
2,Health and Population,122,Basic Health,3,Disbursements,2020,1846260661,1810520285
2,Health and Population,122,Basic Health,3,Disbursements,2021,4031372580,3875935371
2,Health and Population,122,Basic Health,18,President's Budget Requests,2008,672212000,801579485
2,Health and Population,122,Basic Health,18,President's Budget Requests,2009,609095000,718017019
2,Health and Population,122,Basic Health,18,President's Budget Requests,2010,1139832000,1332212712
2,Health and Population,122,Basic Health,18,President's Budget Requests,2011,1461185000,1674392350
2,Health and Population,122,Basic Health,18,President's Budget Requests,2012,1394277000,1568003914
2,Health and Population,122,Basic Health,18,President's Budget Requests,2013,1163945000,1285322608
2,Health and Population,122,Basic Health,18,President's Budget Requests,2014,1130568000,1224890922
2,Health and Population,122,Basic Health,18,President's Budget Requests,2015,2546954000,2727909014
2,Health and Population,122,Basic Health,18,President's Budget Requests,2016,2047707000,2173936834
2,Health and Population,122,Basic Health,18,President's Budget Requests,2017,1376942000,1436331486
2,Health and Population,122,Basic Health,18,President's Budget Requests,2018,810279000,825996883
2,Health and Population,122,Basic Health,18,President's Budget Requests,2019,1038563000,1038563000
2,Health and Population,122,Basic Health,18,President's Budget Requests,2020,1195271000,1172132687
2,Health and Population,122,Basic Health,18,President's Budget Requests,2021,1284150000,1234637168
2,Health and Population,122,Basic Health,18,President's Budget Requests,2022,2392093000,2254565698
2,Health and Population,122,Basic Health,19,Initial Allocations,2008,717492000,855573641
2,Health and Population,122,Basic Health,19,Initial Allocations,2009,701233000,826631688
2,Health and Population,122,Basic Health,19,Initial Allocations,2010,1152857000,1347436075
2,Health and Population,122,Basic Health,19,Initial Allocations,2011,1218311000,1396079633
2,Health and Population,122,Basic Health,19,Initial Allocations,2012,1291686000,1452630075
2,Health and Population,122,Basic Health,19,Initial Allocations,2013,1269175000,1401526126
2,Health and Population,122,Basic Health,19,Initial Allocations,2014,1312962000,1422501996
2,Health and Population,122,Basic Health,19,Initial Allocations,2015,1331889000,1426516534
2,Health and Population,122,Basic Health,19,Initial Allocations,2016,1513894000,1607217208
2,Health and Population,122,Basic Health,19,Initial Allocations,2017,1554153000,1621185851
2,Health and Population,122,Basic Health,19,Initial Allocations,2018,1440158000,1468094351
2,Health and Population,122,Basic Health,19,Initial Allocations,2019,1519241000,1519241000
2,Health and Population,123,Non-communicable diseases (NCDs),2,Obligations,2014,295225,319856
2,Health and Population,123,Non-communicable diseases (NCDs),2,Obligations,2018,260854,265914
2,Health and Population,123,Non-communicable diseases (NCDs),2,Obligations,2019,50000,50000
2,Health and Population,123,Non-communicable diseases (NCDs),2,Obligations,2020,36608,35898
2,Health and Population,123,Non-communicable diseases (NCDs),3,Disbursements,2015,58879,63062
2,Health and Population,123,Non-communicable diseases (NCDs),3,Disbursements,2018,26648,27165
2,Health and Population,123,Non-communicable diseases (NCDs),3,Disbursements,2019,37286,37286
2,Health and Population,123,Non-communicable diseases (NCDs),3,Disbursements,2020,33995,33337
2,Health and Population,123,Non-communicable diseases (NCDs),3,Disbursements,2021,15000,14422
2,Health and Population,130,"Maternal and Child Health, Family Planning",1,Appropriated and Planned,2006,1171162000,1464245453
2,Health and Population,130,"Maternal and Child Health, Family Planning",1,Appropriated and Planned,2007,1134372000,1380643678
2,Health and Population,130,"Maternal and Child Health, Family Planning",1,Appropriated and Planned,2008,1232960000,1470243687
2,Health and Population,130,"Maternal and Child Health, Family Planning",1,Appropriated and Planned,2009,1470860000,1733888003
2,Health and Population,130,"Maternal and Child Health, Family Planning",1,Appropriated and Planned,2010,1548078000,1809362425
2,Health and Population,130,"Maternal and Child Health, Family Planning",1,Appropriated and Planned,2011,1495430000,1713634175
2,Health and Population,130,"Maternal and Child Health, Family Planning",1,Appropriated and Planned,2012,1558017000,1752145917
2,Health and Population,130,"Maternal and Child Health, Family Planning",1,Appropriated and Planned,2013,1532792000,1692633431
2,Health and Population,130,"Maternal and Child Health, Family Planning",1,Appropriated and Planned,2014,1591859000,1724667276
2,Health and Population,130,"Maternal and Child Health, Family Planning",1,Appropriated and Planned,2015,1616984000,1731866865
2,Health and Population,130,"Maternal and Child Health, Family Planning",1,Appropriated and Planned,2016,1404168000,1490727208
2,Health and Population,130,"Maternal and Child Health, Family Planning",1,Appropriated and Planned,2017,1521425000,1587046245
2,Health and Population,130,"Maternal and Child Health, Family Planning",1,Appropriated and Planned,2018,1488615000,1517491322
2,Health and Population,130,"Maternal and Child Health, Family Planning",1,Appropriated and Planned,2019,1490779000,1490779000
2,Health and Population,130,"Maternal and Child Health, Family Planning",1,Appropriated and Planned,2020,1462571000,1434258242
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2001,429668392,605216772
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2002,393204253,545115254
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2003,341184583,464523217
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2004,329017202,437470738
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2005,319710519,412513134
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2006,288688830,360933258
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2007,580837537,706937123
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2008,854790868,1019295712
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2009,930975550,1097458133
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2010,1010217267,1180721591
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2011,922998065,1057676391
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2012,1266371935,1424161872
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2013,903674059,997910257
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2014,1125324632,1219210038
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2015,1358957738,1455508459
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2016,1205969903,1280311210
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2017,1151997410,1201684697
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2018,1080006648,1100956745
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2019,1079872750,1079872750
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2020,1020966131,1001202053
2,Health and Population,130,"Maternal and Child Health, Family Planning",2,Obligations,2021,529525873,509109000
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2001,434200358,611600358
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2002,410062934,568487152
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2003,396977563,540485414
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2004,338274873,449779989
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2005,329242745,424812285
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2006,360837622,451137278
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2007,369902739,450208472
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2008,511582838,610037174
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2009,833450359,982492966
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2010,958859510,1120695631
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2011,1013846794,1161781187
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2012,997065630,1121300030
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2013,1135477903,1253886810
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2014,1027497717,1113221412
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2015,1329524250,1423983740
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2016,1132585907,1202403509
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2017,1143852954,1193188952
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2018,1266358664,1290923557
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2019,982237760,982237760
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2020,969177252,950415632
2,Health and Population,130,"Maternal and Child Health, Family Planning",3,Disbursements,2021,682904430,656573745
2,Health and Population,130,"Maternal and Child Health, Family Planning",18,President's Budget Requests,2008,940814000,1121874056
2,Health and Population,130,"Maternal and Child Health, Family Planning",18,President's Budget Requests,2009,1068950000,1260106047
2,Health and Population,130,"Maternal and Child Health, Family Planning",18,President's Budget Requests,2010,1547029000,1808136381
2,Health and Population,130,"Maternal and Child Health, Family Planning",18,President's Budget Requests,2011,1835959000,2103851121
2,Health and Population,130,"Maternal and Child Health, Family Planning",18,President's Budget Requests,2012,2061021000,2317824216
2,Health and Population,130,"Maternal and Child Health, Family Planning",18,President's Budget Requests,2013,1528442000,1687829803
2,Health and Population,130,"Maternal and Child Health, Family Planning",18,President's Budget Requests,2014,1588292000,1720802682
2,Health and Population,130,"Maternal and Child Health, Family Planning",18,President's Budget Requests,2015,1599814000,1713476979
2,Health and Population,130,"Maternal and Child Health, Family Planning",18,President's Budget Requests,2016,1608600000,1707761310
2,Health and Population,130,"Maternal and Child Health, Family Planning",18,President's Budget Requests,2017,1675200000,1747453776
2,Health and Population,130,"Maternal and Child Health, Family Planning",18,President's Budget Requests,2018,839557000,855842823
