country,state,county,lat,lng,type,measure,beds,population,year,source,source_url
FM,,,6.92,158.25,TOTAL,1000HAB,3.2,102975,2009,world-bank,https://datahub.io/world-bank/sh.med.beds.zs
FR,,,46.0,2.0,ACUTE,1000HAB,3.0901,66865144,2017,eurostat,https://data.europa.eu/euodp/en/data/dataset/vswUL3c6yKoyahrvIRyew
FR,,,46.0,2.0,ICU,1000HAB,0.116,64930000,2011,icm-journal,https://link.springer.com/article/10.1007/s00134-012-2627-8
FR,,,46.0,2.0,PSYCHIATRIC,1000HAB,0.84,66865144,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
FR,,,46.0,2.0,TOTAL,1000HAB,5.98,66865144,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
GA,,,-1.0,11.75,TOTAL,1000HAB,6.3,1624140,2010,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
GB,,,54.0,-2.0,ACUTE,1000HAB,2.114,66058859,2017,eurostat,https://data.europa.eu/euodp/en/data/dataset/vswUL3c6yKoyahrvIRyew
GB,,,54.0,-2.0,ICU,1000HAB,0.066,63020000,2011,icm-journal,https://link.springer.com/article/10.1007/s00134-012-2627-8
GB,,,54.0,-2.0,PSYCHIATRIC,1000HAB,0.38,66058859,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
GB,,,54.0,-2.0,TOTAL,1000HAB,2.54,66058859,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
GD,,,12.12,-61.67,TOTAL,1000HAB,3.7,108902,2014,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
GE,,,42.0,43.5,TOTAL,1000HAB,2.6,3717668,2013,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
GH,,,8.0,-2.0,TOTAL,1000HAB,0.9,25387710,2011,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
GL,,,72.0,-40.0,TOTAL,1000HAB,14.3534,46400,1970,world-bank,https://datahub.io/world-bank/sh.med.beds.zs
GM,,,13.47,-16.57,TOTAL,1000HAB,1.1,1848147,2011,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
GN,,,11.0,-10.0,TOTAL,1000HAB,0.3,10420471,2011,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
GQ,,,2.0,10.0,TOTAL,1000HAB,2.1,943639,2010,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
GR,,,39.0,22.0,ACUTE,1000HAB,3.6028,10754679,2017,eurostat,https://data.europa.eu/euodp/en/data/dataset/vswUL3c6yKoyahrvIRyew
GR,,,39.0,22.0,ICU,1000HAB,0.06,11120000,2011,icm-journal,https://link.springer.com/article/10.1007/s00134-012-2627-8
GR,,,39.0,22.0,PSYCHIATRIC,1000HAB,0.74,10754679,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
GR,,,39.0,22.0,TOTAL,1000HAB,4.21,10754679,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
GT,,,15.5,-90.25,TOTAL,1000HAB,0.6,15923243,2014,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
GW,,,12.0,-15.0,TOTAL,1000HAB,1.0,1483921,2009,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
GY,,,5.0,-59.0,TOTAL,1000HAB,1.6,763380,2014,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
HK,,,22.25,114.17,ICU,1000HAB,0.071,7392000,2017,ccm-journal,https://www.researchgate.net/figure/Number-of-critical-care-beds-per-100-000-population_fig1_338520008
HK,,,22.25,114.17,TOTAL,1000HAB,4.8909,5456200,1985,world-bank,https://datahub.io/world-bank/sh.med.beds.zs
HN,,,15.0,-86.5,TOTAL,1000HAB,0.7,8955589,2014,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
HR,,,45.17,15.5,ACUTE,1000HAB,3.505,4124531,2017,eurostat,https://data.europa.eu/euodp/en/data/dataset/vswUL3c6yKoyahrvIRyew
HR,,,45.17,15.5,ICU,1000HAB,0.147,4290000,2011,icm-journal,https://link.springer.com/article/10.1007/s00134-012-2627-8
HR,,,45.17,15.5,TOTAL,1000HAB,5.6,4203604,2015,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
HT,,,19.0,-72.42,TOTAL,1000HAB,0.7,10400673,2013,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
HU,,,47.0,20.0,ACUTE,1000HAB,4.2709,9787966,2017,eurostat,https://data.europa.eu/euodp/en/data/dataset/vswUL3c6yKoyahrvIRyew
HU,,,47.0,20.0,ICU,1000HAB,0.138,9937628,2011,icm-journal,https://link.springer.com/article/10.1007/s00134-012-2627-8
HU,,,47.0,20.0,PSYCHIATRIC,1000HAB,0.87,9787966,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
HU,,,47.0,20.0,TOTAL,1000HAB,7.02,9787966,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
ID,,,-5.0,120.0,ICU,1000HAB,0.027,264600000,2017,ccm-journal,https://www.researchgate.net/figure/Number-of-critical-care-beds-per-100-000-population_fig1_338520008
ID,,,-5.0,120.0,TOTAL,1000HAB,1.04,264645886,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
IE,,,53.0,-8.0,ACUTE,1000HAB,2.77,4807388,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
IE,,,53.0,-8.0,ICU,1000HAB,0.065,4571000,2011,icm-journal,https://link.springer.com/article/10.1007/s00134-012-2627-8
IE,,,53.0,-8.0,PSYCHIATRIC,1000HAB,0.34,4807388,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
IE,,,53.0,-8.0,TOTAL,1000HAB,2.96,4807388,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
IL,,,31.5,34.75,ACUTE,1000HAB,2.19,8882800,2018,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
IL,,,31.5,34.75,PSYCHIATRIC,1000HAB,0.4,8882800,2018,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
IL,,,31.5,34.75,TOTAL,1000HAB,2.99,8882800,2018,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
IN,AN,,11.7401,92.6586,TOTAL,1000HAB,2.825081,380520,2016,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,AP,,15.9129,79.74,TOTAL,1000HAB,0.436072,53060000,2017,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,AR,,28.218,94.7278,TOTAL,1000HAB,1.427893,1683600,2018,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,AS,,26.2006,92.9376,TOTAL,1000HAB,0.497753,34438756,2017,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,BR,,25.0961,85.3131,TOTAL,1000HAB,0.094838,122988691,2018,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,CH,,30.7333,76.7794,TOTAL,1000HAB,3.305227,1136382,2018,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,CT,,21.2787,81.8661,TOTAL,1000HAB,0.333759,28200000,2016,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,DD,,20.4283,72.8397,TOTAL,1000HAB,0.81519,294410,2015,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,DL,,28.7041,77.1025,TOTAL,1000HAB,0.92711,26300000,2015,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,DN,,20.1809,73.0169,TOTAL,1000HAB,1.501793,412174,2018,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,GA,,15.2993,74.124,TOTAL,1000HAB,1.996611,1508556,2018,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,GJ,,22.2587,71.1924,TOTAL,1000HAB,0.29642,68052000,2018,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,HP,,31.1048,77.1734,TOTAL,1000HAB,1.699184,7297034,2017,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,HR,,29.0588,76.0856,TOTAL,1000HAB,0.396725,28332000,2016,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,IN,,20.5937,78.9629,TOTAL,1000HAB,0.527706,1353000000,2018,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,JH,,23.6102,85.2799,TOTAL,1000HAB,0.298536,36122977,2015,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,JK,,33.7782,76.5762,TOTAL,1000HAB,0.509006,14324000,2018,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,KA,,15.3173,75.7139,TOTAL,1000HAB,1.031376,67600000,2018,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,KL,,10.8505,76.2711,TOTAL,1000HAB,1.018546,37312000,2017,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,LD,,8.295441,73.048973,TOTAL,1000HAB,3.614458,83000,2016,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,MH,,19.7515,75.7139,TOTAL,1000HAB,0.433412,118700000,2015,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,ML,,25.467,91.3662,TOTAL,1000HAB,1.284438,3470000,2017,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,MN,,24.6637,93.9063,TOTAL,1000HAB,0.492069,2900000,2014,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,MP,,22.9734,78.6569,TOTAL,1000HAB,0.39061,79634400,2018,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,MZ,,23.1645,92.9376,TOTAL,1000HAB,1.322517,1510000,2017,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,NL,,26.1584,94.5624,TOTAL,1000HAB,0.643836,2920000,2015,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,OR,,20.9517,85.0985,TOTAL,1000HAB,0.402674,45990000,2018,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,PB,,31.1471,75.3412,TOTAL,1000HAB,0.599285,29924000,2017,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,PY,,11.9416,79.8083,TOTAL,1000HAB,2.605109,1370000,2016,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,RJ,,27.0238,74.2179,TOTAL,1000HAB,0.621999,75649600,2018,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,SK,,27.533,88.5122,TOTAL,1000HAB,2.427396,642664,2017,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,TG,,18.1124,79.0193,TOTAL,1000HAB,0.536375,39120000,2017,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,TN,,11.1271,78.6569,TOTAL,1000HAB,971.725071,79788,2017,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,TR,,23.9408,91.9882,TOTAL,1000HAB,1.206473,3671032,2018,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,UP,,26.8467,80.9462,TOTAL,1000HAB,0.344954,221073168,2017,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,UT,,30.0668,79.0193,TOTAL,1000HAB,0.832877,10220000,2015,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,WB,,22.9868,87.855,TOTAL,1000HAB,0.83492,94100000,2015,nhp,http://www.cbhidghs.nic.in/showfile.php?lid=1147
IN,,,20.0,77.0,ICU,1000HAB,0.023,1339000000,2017,ccm-journal,https://www.researchgate.net/figure/Number-of-critical-care-beds-per-100-000-population_fig1_338520008
IN,,,20.0,77.0,TOTAL,1000HAB,0.53,1339000000,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
IQ,,,33.0,44.0,TOTAL,1000HAB,1.4,34411951,2014,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
IR,,,32.0,53.0,ICU,1000HAB,0.046,80670000,2017,ccm-journal,https://www.researchgate.net/figure/Number-of-critical-care-beds-per-100-000-population_fig1_338520008
IR,,,32.0,53.0,TOTAL,1000HAB,1.5,77465753,2014,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
IS,,,65.0,-18.0,ACUTE,1000HAB,2.37,352721,2018,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
IS,,,65.0,-18.0,ICU,1000HAB,0.091,319575,2011,icm-journal,https://link.springer.com/article/10.1007/s00134-012-2627-8
IS,,,65.0,-18.0,PSYCHIATRIC,1000HAB,0.37,352721,2018,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
IS,,,65.0,-18.0,TOTAL,1000HAB,2.91,352721,2018,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
IT,21,,45.0522,7.5154,ICU,1000HAB,0.072766,4356406,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,23,,45.7389,7.4262,ICU,1000HAB,0.095491,125666,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,25,,45.4791,9.8452,ICU,1000HAB,0.085383,10060574,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,32,,46.4337,11.1693,ICU,1000HAB,0.067147,1072276,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,34,,45.4415,12.3153,ICU,1000HAB,0.099269,4905854,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,36,,46.2259,13.1034,ICU,1000HAB,0.104508,1215220,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,42,,44.3168,8.3965,ICU,1000HAB,0.11995,1550640,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,45,,44.5968,11.2186,ICU,1000HAB,0.100684,4459477,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,52,,43.7711,11.2486,ICU,1000HAB,0.101082,3729641,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,55,,42.938,12.6216,ICU,1000HAB,0.079364,882015,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,57,,43.5059,12.9896,ICU,1000HAB,0.075396,1525271,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,62,,41.6552,12.9896,ICU,1000HAB,0.094743,5879082,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,65,,42.192,13.7289,ICU,1000HAB,0.083106,1311580,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,67,,41.6739,14.7521,ICU,1000HAB,0.101434,305617,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,72,,41.1099,14.8475,ICU,1000HAB,0.087216,5801692,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,75,,40.7928,17.1012,ICU,1000HAB,0.074956,4029053,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,77,,40.6431,15.97,ICU,1000HAB,0.087054,562869,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,78,,39.3088,16.3464,ICU,1000HAB,0.078577,1947131,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,82,,37.6,14.0154,ICU,1000HAB,0.078402,4999891,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,88,,40.1209,9.0129,ICU,1000HAB,0.075019,1639591,2018,salute.gov.it,http://www.dati.salute.gov.it/dati/dettaglioDataset.jsp?menu=dati&idPag=96
IT,,,42.83,12.83,ACUTE,1000HAB,2.6247,60536709,2017,eurostat,https://data.europa.eu/euodp/en/data/dataset/vswUL3c6yKoyahrvIRyew
IT,,,42.83,12.83,ICU,1000HAB,0.084324,60480876,2020,gelocal.it,https://lanuovaferrara.gelocal.it/italia-mondo/cronaca/2020/03/19/news/dietro-la-corsa-a-nuovi-posti-in-terapia-intensiva-gli-errori-del-passato-1.38611596
IT,,,42.83,12.83,PSYCHIATRIC,1000HAB,0.09,60536709,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
IT,,,42.83,12.83,TOTAL,1000HAB,3.18,60536709,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
JM,,,18.25,-77.5,TOTAL,1000HAB,1.7,2858709,2013,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
JO,,,31.0,36.0,TOTAL,1000HAB,1.4,9266575,2015,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
JP,,,36.0,138.0,ACUTE,1000HAB,7.79,126785797,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
JP,,,36.0,138.0,ICU,1000HAB,0.073,126800000,2017,ccm-journal,https://www.researchgate.net/figure/Number-of-critical-care-beds-per-100-000-population_fig1_338520008
JP,,,36.0,138.0,PSYCHIATRIC,1000HAB,2.62,126785797,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
JP,,,36.0,138.0,TOTAL,1000HAB,13.05,126785797,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
KE,,,1.0,38.0,TOTAL,1000HAB,1.4,42030676,2010,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
KG,,,41.0,75.0,TOTAL,1000HAB,4.5,5719600,2013,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
KH,,,13.0,105.0,TOTAL,1000HAB,0.8,15521436,2015,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
KI,,,1.42,173.0,TOTAL,1000HAB,1.9,110930,2015,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
KM,,,-12.17,44.25,TOTAL,1000HAB,2.2,689692,2010,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
KN,,,17.33,-62.75,TOTAL,1000HAB,2.3,49887,2012,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
KP,,,40.0,127.0,TOTAL,1000HAB,13.2,24800612,2012,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
KR,,,37.0,127.5,ACUTE,1000HAB,7.14,51361911,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
KR,,,37.0,127.5,ICU,1000HAB,0.106,51470000,2017,ccm-journal,https://www.researchgate.net/figure/Number-of-critical-care-beds-per-100-000-population_fig1_338520008
KR,,,37.0,127.5,PSYCHIATRIC,1000HAB,1.31,51361911,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
KR,,,37.0,127.5,TOTAL,1000HAB,12.27,51361911,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
KW,,,29.34,47.66,TOTAL,1000HAB,2.0,3690942,2014,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
KY,,,19.5,-80.5,TOTAL,1000HAB,3.0,25312,1990,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
KZ,,,48.0,68.0,ICU,1000HAB,0.213,18040000,2017,ccm-journal,https://www.researchgate.net/figure/Number-of-critical-care-beds-per-100-000-population_fig1_338520008
KZ,,,48.0,68.0,TOTAL,1000HAB,6.7,17035550,2013,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
LA,,,18.0,105.0,ICU,1000HAB,0.021,6953000,2017,ccm-journal,https://www.researchgate.net/figure/Number-of-critical-care-beds-per-100-000-population_fig1_338520008
LA,,,18.0,105.0,TOTAL,1000HAB,1.5,6444530,2012,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
LB,,,33.83,35.83,TOTAL,1000HAB,2.9,6262410,2014,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
LC,,,13.88,-61.13,TOTAL,1000HAB,1.3,177513,2013,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
LI,,,47.17,9.53,ACUTE,1000HAB,2.3971,37800,2017,eurostat,https://data.europa.eu/euodp/en/data/dataset/vswUL3c6yKoyahrvIRyew
LK,,,7.0,81.0,ICU,1000HAB,0.023,21440000,2017,ccm-journal,https://www.researchgate.net/figure/Number-of-critical-care-beds-per-100-000-population_fig1_338520008
LK,,,7.0,81.0,TOTAL,1000HAB,3.6,20425000,2012,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
LR,,,6.5,-9.5,TOTAL,1000HAB,0.8,3891356,2010,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
LS,,,-29.5,28.5,TOTAL,1000HAB,1.3,1989939,2006,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
LT,,,56.0,24.0,ACUTE,1000HAB,5.472,2828403,2017,eurostat,https://data.europa.eu/euodp/en/data/dataset/vswUL3c6yKoyahrvIRyew
LT,,,56.0,24.0,ICU,1000HAB,0.155,3028000,2011,icm-journal,https://link.springer.com/article/10.1007/s00134-012-2627-8
LT,,,56.0,24.0,PSYCHIATRIC,1000HAB,0.99,2828403,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
LT,,,56.0,24.0,TOTAL,1000HAB,6.56,2828403,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
LU,,,49.75,6.17,ACUTE,1000HAB,3.7,607950,2018,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
LU,,,49.75,6.17,ICU,1000HAB,0.248,511840,2011,icm-journal,https://link.springer.com/article/10.1007/s00134-012-2627-8
LU,,,49.75,6.17,PSYCHIATRIC,1000HAB,0.74,607950,2018,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
LU,,,49.75,6.17,TOTAL,1000HAB,4.51,607950,2018,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
LV,,,57.0,25.0,ACUTE,1000HAB,3.3,1942248,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
LV,,,57.0,25.0,ICU,1000HAB,0.097,2070000,2011,icm-journal,https://link.springer.com/article/10.1007/s00134-012-2627-8
LV,,,57.0,25.0,PSYCHIATRIC,1000HAB,1.25,1942248,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
LV,,,57.0,25.0,TOTAL,1000HAB,5.57,1942248,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
LY,,,25.0,17.0,TOTAL,1000HAB,3.7,6362037,2014,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
MA,,,32.0,-5.0,TOTAL,1000HAB,1.1,34192347,2014,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
MC,,,43.73,7.4,TOTAL,1000HAB,13.8,36460,2012,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
MD,,,47.0,29.0,TOTAL,1000HAB,5.8,2858692,2013,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
ME,,,42.0,19.0,TOTAL,1000HAB,4.0,620601,2012,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
MG,,,-20.0,47.0,TOTAL,1000HAB,0.2,21151640,2010,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
MH,,,9.0,168.0,TOTAL,1000HAB,2.7,56366,2010,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
MK,,,41.83,22.0,ACUTE,1000HAB,2.8619,2081996,2017,eurostat,https://data.europa.eu/euodp/en/data/dataset/vswUL3c6yKoyahrvIRyew
MK,,,41.83,22.0,TOTAL,1000HAB,4.4,2076067,2013,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
ML,,,17.0,-4.0,TOTAL,1000HAB,0.1,15049353,2010,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
MM,,,22.0,98.0,ICU,1000HAB,0.011,53380000,2017,ccm-journal,https://www.researchgate.net/figure/Number-of-critical-care-beds-per-100-000-population_fig1_338520008
MM,,,22.0,98.0,TOTAL,1000HAB,0.9,51413698,2012,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
MN,,,46.0,105.0,ICU,1000HAB,0.088,3114000,2017,ccm-journal,https://www.researchgate.net/figure/Number-of-critical-care-beds-per-100-000-population_fig1_338520008
MN,,,46.0,105.0,TOTAL,1000HAB,7.0,2824699,2012,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
MO,,,22.17,113.55,TOTAL,1000HAB,5.2953,246194,1970,world-bank,https://datahub.io/world-bank/sh.med.beds.zs
MR,,,20.0,-12.0,TOTAL,1000HAB,0.4,3111906,2006,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
MT,,,35.83,14.58,ACUTE,1000HAB,3.1752,467999,2017,eurostat,https://data.europa.eu/euodp/en/data/dataset/vswUL3c6yKoyahrvIRyew
MT,,,35.83,14.58,TOTAL,1000HAB,4.7,434558,2014,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
MU,,,-20.28,57.55,TOTAL,1000HAB,3.4,1252404,2011,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
MV,,,3.25,73.0,TOTAL,1000HAB,4.3,353398,2009,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
MW,,,-13.5,34.0,TOTAL,1000HAB,1.3,14962112,2011,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
MX,,,23.0,-102.0,ACUTE,1000HAB,1.38,124777324,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
MX,,,23.0,-102.0,PSYCHIATRIC,1000HAB,0.03,124777324,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
MX,,,23.0,-102.0,TOTAL,1000HAB,1.38,124777324,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
MY,,,2.5,112.5,ICU,1000HAB,0.034,31110000,2017,ccm-journal,https://www.researchgate.net/figure/Number-of-critical-care-beds-per-100-000-population_fig1_338520008
MY,,,2.5,112.5,TOTAL,1000HAB,1.9,30270962,2015,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
MZ,,,-18.25,35.0,TOTAL,1000HAB,0.7,24187487,2011,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
NE,,,16.0,8.0,TOTAL,1000HAB,0.3,20001663,2015,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
NG,,,10.0,8.0,TOTAL,1000HAB,0.5,135320422,2004,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
NI,,,13.0,-85.0,TOTAL,1000HAB,0.9,6142733,2014,wdi,https://data.worldbank.org/indicator/SH.MED.BEDS.ZS
NL,,,52.5,5.75,ACUTE,1000HAB,2.9214,17131296,2017,eurostat,https://data.europa.eu/euodp/en/data/dataset/vswUL3c6yKoyahrvIRyew
NL,,,52.5,5.75,ICU,1000HAB,0.064,16660000,2011,icm-journal,https://link.springer.com/article/10.1007/s00134-012-2627-8
NL,,,52.5,5.75,PSYCHIATRIC,1000HAB,0.91,17131296,2017,oecd,https://data.oecd.org/healtheqt/hospital-beds.htm
