featureNam,pcode,featureRef,featureAlt,featureA_1,popPlaceCl,popPlace_1,admin4Name,admin4Pcod,admin3Name,admin3Pcod,admin2Name,admin2Pcod,admin1Name,admin1Pcod,admin0Name,admin0Pcod,date,validOn,validTo,featureA_2,featureA_3,POINT_X,POINT_Y,Latitude,Longitude,,
Leriok,BX-0029,Leriok,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.24039325900,4.08012612100,"4° 4' 48.454"" N","33° 14' 25.416"" E",,
Ingawi,BW-0465,Ingawi,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.98444440000,4.08027780000,"4° 4' 49.000"" N","32° 59' 4.000"" E",,
Ikwoto,BX-0030,Ikwoto,,,7,IDP camp,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.11307585900,4.07927624100,"4° 4' 45.394"" N","33° 6' 47.073"" E",,
Ikotos,BX-0031,Ikotos,,,3,Admin2 Capital,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.10880031500,4.07983807400,"4° 4' 47.417"" N","33° 6' 31.681"" E",,
Ukuk,BX-0032,Ukuk,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.12326890200,4.08508021500,"4° 5' 6.289"" N","33° 7' 23.768"" E",,
Kiman,BX-0033,Kiman,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.27305560000,4.08750000000,"4° 5' 15.000"" N","33° 16' 23.000"" E",,
Imadala,BX-0034,Imadala,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.26081041700,4.08998000000,"4° 5' 23.928"" N","33° 15' 38.918"" E",,
Gongming,BX-0035,Gongming,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.26000000000,4.09000000000,"4° 5' 24.000"" N","33° 15' 36.000"" E",,
Lokwoya,BX-0036,Lokwoya,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.09799144200,4.09150886200,"4° 5' 29.432"" N","33° 5' 52.769"" E",,
Hoyuni,BW-0466,Hoyuni,,,6,Village,,,,,Torit,SS9301,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.77443306700,4.09562253600,"4° 5' 44.241"" N","32° 46' 27.959"" E",,
Okura,BW-0467,Okura,,,0,Unknown,,,,,Magwi,SS9308,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.24601721100,4.09819538500,"4° 5' 53.503"" N","32° 14' 45.662"" E",,
Kidepo,BX-0037,Kidepo,,,5,Secondary Town / Small Town,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.25066002200,4.09567948600,"4° 5' 44.446"" N","33° 15' 2.376"" E",,
Losua,BW-0468,Losua,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.91555743300,4.10715311500,"4° 6' 25.751"" N","32° 54' 56.007"" E",,
Loguli,BW-0469,Loguli,Lohul,,6,Village,,,,,Torit,SS9301,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.71452116600,4.10819752100,"4° 6' 29.511"" N","32° 42' 52.276"" E",,
River Ogum,BW-0470,River Ogum,,,6,Village,,,,,Torit,SS9301,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.70416670000,4.10861110000,"4° 6' 31.000"" N","32° 42' 15.000"" E",,
Nagishot,BX-0039,Nagishot,,,5,Secondary Town / Small Town,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.06000000000,4.10999999600,"4° 6' 36.000"" N","33° 3' 36.000"" E",,
Labuge,BW-0471,Labuge,,,6,Village,,,,,Torit,SS9301,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.80689948000,4.11010562600,"4° 6' 36.380"" N","32° 48' 24.838"" E",,
Melia,BX-0040,Melia,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.08451937800,4.11522532400,"4° 6' 54.811"" N","33° 5' 4.270"" E",,
River Ibobo,BW-0472,River Ibobo,,,6,Village,,,,,Torit,SS9301,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.69555560000,4.11222220000,"4° 6' 44.000"" N","32° 41' 44.000"" E",,
Ogwo,BW-0473,Ogwo,,,6,Village,,,,,Magwi,SS9308,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.26840259900,4.11787128700,"4° 7' 4.337"" N","32° 16' 6.249"" E",,
Lokika,BX-0041,Lokika,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.17989795300,4.11420099100,"4° 6' 51.124"" N","33° 10' 47.633"" E",,
Lomogoro,BW-0474,Lomogoro,,,6,Village,Ifose,,Imotong,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.90263300000,4.11488300000,"4° 6' 53.579"" N","32° 54' 9.479"" E",,
Tadagha,BW-0475,Tadagha,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.88678736900,4.11548423200,"4° 6' 55.743"" N","32° 53' 12.435"" E",,
River Ayi,BW-0476,River Ayi,,,6,Village,,,,,Magwi,SS9308,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.33109965200,4.11726809300,"4° 7' 2.165"" N","32° 19' 51.959"" E",,
Lopulong,BW-0477,Lopulong,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.85688703200,4.11749322300,"4° 7' 2.976"" N","32° 51' 24.793"" E",,
Karimoja,BX-0042,Karimoja,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.18160629100,4.11883110000,"4° 7' 7.792"" N","33° 10' 53.783"" E",,
Lotome,BX-0043,Lotome,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.61753521600,4.13264969600,"4° 7' 57.539"" N","33° 37' 3.127"" E",,
Omeio,BW-0478,Omeio,,,8,Town Area,,,,,Magwi,SS9308,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.30061296100,4.12563531000,"4° 7' 32.287"" N","32° 18' 2.207"" E",,
Kilkil,BX-0044,Kilkil,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.56782204700,4.11903126000,"4° 7' 8.513"" N","33° 34' 4.159"" E",,
Momoriya,BX-0045,Momoriya,Momoria,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.07496885600,4.11791767100,"4° 7' 4.504"" N","33° 4' 29.888"" E",,
Nyala,BX-0046,Nyala,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.66286984700,4.11933796000,"4° 7' 9.617"" N","33° 39' 46.331"" E",,
Akoro,BX-0047,Akoro,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.06602833600,4.12721430700,"4° 7' 37.972"" N","33° 3' 57.702"" E",,
Lengyileng,BW-0479,Lengyileng,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.87953522900,4.12972294500,"4° 7' 47.003"" N","32° 52' 46.327"" E",,
Iloli,BX-0048,Iloli,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.60658063500,4.13098402100,"4° 7' 51.542"" N","33° 36' 23.690"" E",,
Meridedi,BX-0049,Meridedi,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.73221920900,4.12637849600,"4° 7' 34.963"" N","33° 43' 55.989"" E",,
Magwi,BW-0480,Magwi,,,3,Admin2 Capital,,,,,Magwi,SS9308,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.29848366300,4.12745643700,"4° 7' 38.843"" N","32° 17' 54.541"" E",,
Longolemur,BX-0050,Longolemur,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.71078676300,4.12975659000,"4° 7' 47.124"" N","33° 42' 38.832"" E",,
Kikilay,BX-0051,Kikilay,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.60035785800,4.13430799400,"4° 8' 3.509"" N","33° 36' 1.288"" E",,
Mario,BX-0052,Mario,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.24158703500,4.13704615800,"4° 8' 13.366"" N","33° 14' 29.713"" E",,
Ingelire,BW-0481,Ingelire,,,6,Village,,,,,Torit,SS9301,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.78666660500,4.13298203800,"4° 7' 58.735"" N","32° 47' 12.000"" E",,
Leylir,BW-0482,Leylir,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.82670575200,4.13808850900,"4° 8' 17.119"" N","32° 49' 36.141"" E",,
Kakelay,BX-0053,Kakelay,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.62961010400,4.14013661900,"4° 8' 24.492"" N","33° 37' 46.596"" E",,
Mogina,BX-0054,Mogina,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.60000000000,4.14000000000,"4° 8' 24.000"" N","33° 36' 0.000"" E",,
Maniangado,BX-0055,Maniangado,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.58876094400,4.14413199400,"4° 8' 38.875"" N","33° 35' 19.539"" E",,
Kikirik,BX-0056,Kikirik,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.06215672300,4.14412773100,"4° 8' 38.860"" N","33° 3' 43.764"" E",,
Turukwana,BX-0057,Turukwana,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.64000000000,4.15000000000,"4° 9' 0.000"" N","33° 38' 24.000"" E",,
Karogor,BX-0058,Karogor,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.16517473600,4.14954045200,"4° 8' 58.346"" N","33° 9' 54.629"" E",,
Lorema,BX-0059,Lorema,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.66000006200,4.15993764600,"4° 9' 35.776"" N","33° 39' 36.000"" E",,
Amotong,BW-0483,Amotong,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.87727000000,4.14909000000,"4° 8' 56.724"" N","32° 52' 38.172"" E",,
Tartamon,BX-0060,Tartamon,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.58581101000,4.14887644800,"4° 8' 55.955"" N","33° 35' 8.920"" E",,
Kathiara,BX-0061,Kathiara,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.60257084800,4.14897104000,"4° 8' 56.296"" N","33° 36' 9.255"" E",,
Agoro,BW-0484,Agoro,,,6,Village,,,,,Torit,SS9301,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.19099531200,4.28028279100,"4° 16' 49.018"" N","32° 11' 27.583"" E",,
Abara,BW-0485,Abara,,,5,Secondary Town / Small Town,,,,,Magwi,SS9308,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.18033715100,4.08277065400,"4° 4' 57.974"" N","32° 10' 49.214"" E",,
Mohina,BX-0062,Mohina,,,6,Village,Lodwara Talla,,Lomohidang North,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.22900000000,4.15540000000,"4° 9' 19.440"" N","33° 13' 44.400"" E",,
Bolie,BX-0063,Bolie,,,6,Village,Lotada,,Ikwoto,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.02822214500,4.16262802000,"4° 9' 45.461"" N","33° 1' 41.600"" E",,
Okorohore,BX-0064,Okorohore,,,6,Village,Okorohore,,Lomohidang North,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.16906700000,4.15655000000,"4° 9' 23.580"" N","33° 10' 8.641"" E",,
Lolemu,BX-0065,Lolemu,,,6,Village,Okorohore,,Lomohidang North,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.16926700000,4.15833300000,"4° 9' 29.999"" N","33° 10' 9.361"" E",,
Loping,BW-0486,Loping,,,6,Village,,,,,Torit,SS9301,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.81149830300,4.15845567900,"4° 9' 30.440"" N","32° 48' 41.394"" E",,
Ameh,BW-0487,Ameh,,,6,Village,,,,,Magwi,SS9308,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.05583330000,4.16583330000,"4° 9' 57.000"" N","32° 3' 21.000"" E",,
Laerdi,BX-0066,Laerdi,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.56206475500,4.15933062200,"4° 9' 33.590"" N","33° 33' 43.433"" E",,
Masawa,BX-0067,Masawa,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.85509204700,4.15933796000,"4° 9' 33.617"" N","33° 51' 18.331"" E",,
Mokina,BX-0068,Mokina,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.23388196900,4.16755051200,"4° 10' 3.182"" N","33° 14' 1.975"" E",,
Sadit,BX-0069,Sadit,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.17153947500,4.16831656300,"4° 10' 5.940"" N","33° 10' 17.542"" E",,
Lobaruke,BW-0488,Lobaruke,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.84273007200,4.17149088100,"4° 10' 17.367"" N","32° 50' 33.828"" E",,
Moroto,BX-0070,Moroto,,,6,Village,Lodwara Talla,,Lomohidang North,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.21526700000,4.17258300000,"4° 10' 21.299"" N","33° 12' 54.961"" E",,
Lotiki,BX-0071,Lotiki,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.61203644700,4.16544906000,"4° 9' 55.617"" N","33° 36' 43.331"" E",,
Lipo,BW-0489,Lipo,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.83483701100,4.17433752300,"4° 10' 27.615"" N","32° 50' 5.413"" E",,
Oreg,BX-0072,Oreg,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.54969372700,4.17003909600,"4° 10' 12.141"" N","33° 32' 58.897"" E",,
Gesiga,BW-0490,Gesiga,,,6,Village,,,,,Torit,SS9301,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.33461966000,4.18116935400,"4° 10' 52.210"" N","32° 20' 4.631"" E",,
Molongori,BW-0491,Molongori,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.83626221800,4.18160078800,"4° 10' 53.763"" N","32° 50' 10.544"" E",,
Nadongolomo,BX-0073,Nadongolomo,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.53918967200,4.18895785000,"4° 11' 20.248"" N","33° 32' 21.083"" E",,
Itogom,BW-0492,Itogom,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.84888890000,4.18277780000,"4° 10' 58.000"" N","32° 50' 56.000"" E",,
Loferika,BW-0493,Loferika,,,6,Village,,,,,Torit,SS9301,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.35472220000,4.18666670000,"4° 11' 12.000"" N","32° 21' 17.000"" E",,
Lodi,BX-0074,Lodi,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.21327139600,4.18850091100,"4° 11' 18.603"" N","33° 12' 47.777"" E",,
Amiting,BW-0494,Amiting,,,6,Village,,,,,Torit,SS9301,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.35000000000,4.19000000000,"4° 11' 24.000"" N","32° 21' 0.000"" E",,
Iniela,BW-0495,Iniela,Imela,,6,Village,,,,,Torit,SS9301,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.68000000000,4.19000000000,"4° 11' 24.000"" N","32° 40' 48.000"" E",,
Isuluk,BX-0075,Isuluk,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.04000000000,4.19000000000,"4° 11' 24.000"" N","33° 2' 24.000"" E",,
Meyang,BX-0076,Meyang,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.19756947800,4.19083968900,"4° 11' 27.023"" N","33° 11' 51.250"" E",,
Cherokaj,BX-0077,Cherokaj,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.31564764700,4.18850456000,"4° 11' 18.616"" N","33° 18' 56.332"" E",,
Lomode,BW-0496,Lomode,,,6,Village,Hiniso,,Imotong,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.82627835500,4.19697421100,"4° 11' 49.107"" N","32° 49' 34.602"" E",,
Okulu,BW-0497,Okulu,,,5,Secondary Town / Small Town,Ifoho,,Imurok,,Torit,SS9301,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.38223300000,4.19805000000,"4° 11' 52.980"" N","32° 22' 56.039"" E",,
Afoyi,BW-0498,Afoyi,,,6,Village,,,,,Magwi,SS9308,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.03333330000,4.20000000000,"4° 12' 0.000"" N","32° 2' 0.000"" E",,
Manajok,BX-0078,Manajok,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.48842534700,4.19267126000,"4° 11' 33.617"" N","33° 29' 18.331"" E",,
Larema,BX-0079,Larema,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.63509204700,4.19267126000,"4° 11' 33.617"" N","33° 38' 6.331"" E",,
Karena,BX-0080,Karena,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.68509204700,4.19267126000,"4° 11' 33.617"" N","33° 41' 6.331"" E",,
Ibegilik,BX-0081,Ibegilik,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.03767816400,4.20025137000,"4° 12' 0.905"" N","33° 2' 15.641"" E",,
Makorro,BW-0499,Makorro,Imokoru,,6,Village,,,,,Torit,SS9301,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.54874018400,4.20368781800,"4° 12' 13.276"" N","32° 32' 55.465"" E",,
Opirika,BX-0082,Opirika,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.04575429400,4.20186751500,"4° 12' 6.723"" N","33° 2' 44.715"" E",,
Guma,BX-0083,Guma,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.01111110000,4.20500000000,"4° 12' 18.000"" N","33° 0' 40.000"" E",,
Loro,BX-0084,Loro,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.48592534700,4.20100456000,"4° 12' 3.616"" N","33° 29' 9.331"" E",,
Nyakol,BW-0500,Nyakol,,,6,Village,,,,,Magwi,SS9308,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,31.99695919100,4.20935776100,"4° 12' 33.688"" N","31° 59' 49.053"" E",,
Nyibira,BX-0085,Nyibira,,,6,Village,Lodwara Mura,,Lomohidang North,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.19602412800,4.21017883600,"4° 12' 36.644"" N","33° 11' 45.687"" E",,
Igatang,BX-0086,Igatang,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.16951884700,4.21289527900,"4° 12' 46.423"" N","33° 10' 10.268"" E",,
Madok,BW-0501,Madok,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.98980774100,4.21362509000,"4° 12' 49.050"" N","32° 59' 23.308"" E",,
Lorogela,BX-0087,Lorogela,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.53239215800,4.21311700800,"4° 12' 47.221"" N","33° 31' 56.612"" E",,
Lorus,BX-0088,Lorus,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.85964204700,4.21176126000,"4° 12' 42.341"" N","33° 51' 34.711"" E",,
Logak,BX-0089,Logak,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.58112967800,4.21340772400,"4° 12' 48.268"" N","33° 34' 52.067"" E",,
Lofi,BW-0502,Lofi,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.98536514500,4.22818061300,"4° 13' 41.450"" N","32° 59' 7.315"" E",,
Owerak,BX-0090,Owerak,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.49205025500,4.22614214100,"4° 13' 34.112"" N","33° 29' 31.381"" E",,
Ibunyak,BX-0091,Ibunyak,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.04585596400,4.22420380600,"4° 13' 27.134"" N","33° 2' 45.081"" E",,
Napuajore,BX-0092,Napuajore,Napwajore,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.19286141300,4.23406920600,"4° 14' 2.649"" N","33° 11' 34.301"" E",,
Adimakuj,BX-0093,Adimakuj,,,6,Village,,,,,Budi,SS9306,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.57639362700,4.22085507800,"4° 13' 15.078"" N","33° 34' 35.017"" E",,
Narimari,BX-0094,Narimari,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.14208284900,4.23010614400,"4° 13' 48.382"" N","33° 8' 31.498"" E",,
Ojek,BW-0503,Ojek,,,6,Village,Keberek,,Homodonge,,Torit,SS9301,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.68248300000,4.22878300000,"4° 13' 43.619"" N","32° 40' 56.939"" E",,
Loriaju,BX-0095,Loriaju,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.20282652800,4.22993713900,"4° 13' 47.774"" N","33° 12' 10.176"" E",,
Woroworo,BX-0096,Woroworo,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.04116620300,4.26653670300,"4° 15' 59.532"" N","33° 2' 28.198"" E",,
Lolua,BX-0097,Lolua,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.17224637600,4.23271300300,"4° 13' 57.767"" N","33° 10' 20.087"" E",,
Odumi,BW-0504,Odumi,,,5,Secondary Town / Small Town,,,,,Magwi,SS9308,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.22168304000,4.21956990000,"4° 13' 10.452"" N","32° 13' 18.059"" E",,
Giani,BX-0098,Giani,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.06986020500,4.23469344400,"4° 14' 4.896"" N","33° 4' 11.497"" E",,
Mairo,BX-0099,Mairo,,,6,Village,Isohe,,Lomohidang South,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.07500221800,4.23711976600,"4° 14' 13.631"" N","33° 4' 30.008"" E",,
Logire,BW-0505,Logire,,,6,Village,,,,,Torit,SS9301,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,32.76141709800,4.22743341600,"4° 13' 38.760"" N","32° 45' 41.102"" E",,
Isoke,BX-0100,Isoke,,,6,Village,,,,,Ikotos,SS9307,Eastern Equatoria,SS93,South Sudan,SS,12/2/2015,2/2/2016,,,,33.07563202800,4.23842671700,"4° 14' 18.336"" N","33° 4' 32.275"" E",,
